seqnames	start	end	width	strand	Conc	Conc_WD_SUMOnub	Conc_WD_NOnub	Fold	p.value	FDR	WD_SUMOnub1	WD_SUMOnub2	WD_NOnub1	WD_NOnub2
eIF3c_FBgn0034258_notChanged	chr2R	17663678	17674640	10963	*	0	0	0	0	1	1	0	0	0	0
Sema1b_FBgn0016059_notChanged	chr2R	17681499	17692822	11324	*	0	0	0	0	1	1	0	0	0	0
swi2_FBgn0034262_notChanged	chr2R	17693353	17705344	11992	*	0	0	0	0	1	1	0	0	0	0
Dlish_FBgn0034264_notChanged	chr2R	17721309	17745969	24661	*	0	0	0	0	1	1	0	0	0	0
sub_FBgn0003545_notChanged	chr2R	17746078	17758422	12345	*	0	0	0	0	1	1	0	0	0	0
ACOX1_FBgn0027572_notChanged	chr2R	17758940	17774552	15613	*	0	0	0	0	1	1	0	0	0	0
thr_FBgn0003701_notChanged	chr2R	17863963	17928695	64733	*	0	0	0	0	1	1	0	0	0	0
CG10910_FBgn0034289_notChanged	chr2R	18018268	18024406	6139	*	0	0	0	0	1	1	0	0	0	0
CG5773_FBgn0034290_notChanged	chr2R	18041744	18045744	4001	*	0	0	0	0	1	1	0	0	0	0
CG10912_FBgn0034296_notChanged	chr2R	18055065	18059065	4001	*	0	0	0	0	1	1	0	0	0	0
CG5757_FBgn0034299_notChanged	chr2R	18092900	18103031	10132	*	0	0	0	0	1	1	0	0	0	0
CG5756_FBgn0034301_Up	chr2R	18106389	18110389	4001	*	0	0	0	0	1	1	0	0	0	0
stau_FBgn0003520_notChanged	chr2R	18123779	18132246	8468	*	0	0	0	0	1	1	0	0	0	0
Hsf_FBgn0001222_notChanged	chr2R	18132634	18156060	23427	*	0	0	0	0	1	1	0	0	0	0
lolal_FBgn0022238_notChanged	chr2R	18156192	18169140	12949	*	0	0	0	0	1	1	0	0	0	0
Dgp-1_FBgn0027836_notChanged	chr2R	18170607	18177725	7119	*	0	0	0	0	1	1	0	0	0	0
CG5726_FBgn0034313_notChanged	chr2R	18178197	18186090	7894	*	0	0	0	0	1	1	0	0	0	0
Ote_FBgn0266420_notChanged	chr2R	18275177	18280762	5586	*	0	0	0	0	1	1	0	0	0	0
CG14502_FBgn0034321_notChanged	chr2R	18286696	18297658	10963	*	0	0	0	0	1	1	0	0	0	0
CG14505_FBgn0034327_notChanged	chr2R	18301977	18305977	4001	*	0	0	0	0	1	1	0	0	0	0
sbb_FBgn0285917_notChanged	chr2R	18355296	18359296	4001	*	0	0	0	0	1	1	0	0	0	0
BomBc1_FBgn0034328_notChanged	chr2R	18381235	18432333	51099	*	0	0	0	0	1	1	0	0	0	0
Ttd14_FBgn0284257_notChanged	chr2R	18438475	18447526	9052	*	0	0	0	0	1	1	0	0	0	0
Prp19_FBgn0261119_notChanged	chr2R	18449041	18454736	5696	*	0	0	0	0	1	1	0	0	0	0
CG30116_FBgn0028496_notChanged	chr2R	18496026	18500026	4001	*	0	0	0	0	1	1	0	0	0	0
GstE11_FBgn0034354_notChanged	chr2R	18501608	18507025	5418	*	0	0	0	0	1	1	0	0	0	0
GEFmeso_FBgn0050115_notChanged	chr2R	18609777	18634045	24269	*	0	0	0	0	1	1	0	0	0	0
CG30122_FBgn0050122_notChanged	chr2R	18637270	18641270	4001	*	0	0	0	0	1	1	0	0	0	0
CG33136_FBgn0053136_notChanged	chr2R	18663792	18667792	4001	*	0	0	0	0	1	1	0	0	0	0
edl_FBgn0023214_notChanged	chr2R	18671536	18675536	4001	*	0	0	0	0	1	1	0	0	0	0
Sik3_FBgn0262103_notChanged	chr2R	18686132	18713951	27820	*	0	0	0	0	1	1	0	0	0	0
List_FBgn0034381_notChanged	chr2R	18728281	18732281	4001	*	0	0	0	0	1	1	0	0	0	0
Cyp12b2_FBgn0034387_notChanged	chr2R	18752995	18779166	26172	*	0	0	0	0	1	1	0	0	0	0
CG15080_FBgn0034391_Up	chr2R	18781299	18798678	17380	*	0	0	0	0	1	1	0	0	0	0
CG15096_FBgn0034394_notChanged	chr2R	18813019	18824250	11232	*	0	0	0	0	1	1	0	0	0	0
CG15097_FBgn0034396_Up	chr2R	18827699	18838842	11144	*	0	0	0	0	1	1	0	0	0	0
CG15099_FBgn0034400_notChanged	chr2R	18844619	18869895	25277	*	0	0	0	0	1	1	0	0	0	0
sano_FBgn0034408_notChanged	chr2R	18876391	18961500	85110	*	0	0	0	0	1	1	0	0	0	0
prod_FBgn0014269_notChanged	chr2R	18969133	18981279	12147	*	0	0	0	0	1	1	0	0	0	0
tn_FBgn0265356_notChanged	chr2R	18985344	19010944	25601	*	0	0	0	0	1	1	0	0	0	0
CG15109_FBgn0034416_notChanged	chr2R	19057421	19063065	5645	*	0	0	0	0	1	1	0	0	0	0
5-HT1A_FBgn0004168_notChanged	chr2R	19065155	19123958	58804	*	0	0	0	0	1	1	0	0	0	0
CG15117_FBgn0034417_notChanged	chr2R	19127300	19245751	118452	*	0	0	0	0	1	1	0	0	0	0
CG11906_FBgn0034425_notChanged	chr2R	19281961	19285961	4001	*	0	0	0	0	1	1	0	0	0	0
Fkbp12_FBgn0013954_notChanged	chr2R	19288109	19312665	24557	*	0	0	0	0	1	1	0	0	0	0
Rgk1_FBgn0264753_notChanged	chr2R	19354525	19369294	14770	*	0	0	0	0	1	1	0	0	0	0
CG9416_FBgn0034438_Down	chr2R	19371702	19382174	10473	*	0	0	0	0	1	1	0	0	0	0
CG11257_FBgn0034442_notChanged	chr2R	19388128	19393900	5773	*	0	0	0	0	1	1	0	0	0	0
SdhA_FBgn0261439_notChanged	chr2R	19393971	19398849	4879	*	0	0	0	0	1	1	0	0	0	0
hts_FBgn0263391_notChanged	chr2R	19422903	19432564	9662	*	0	0	0	0	1	1	0	0	0	0
Fak_FBgn0020440_notChanged	chr2R	19435259	19448286	13028	*	0	0	0	0	1	1	0	0	0	0
betaTub56D_FBgn0284243_notChanged	chr2R	19449600	19488837	39238	*	0	0	0	0	1	1	0	0	0	0
Oseg6_FBgn0034452_notChanged	chr2R	19489846	19498856	9011	*	0	0	0	0	1	1	0	0	0	0
CG16926_FBgn0040732_notChanged	chr2R	19499418	19507462	8045	*	0	0	0	0	1	1	0	0	0	0
TTLL6A_FBgn0034459_notChanged	chr2R	19591790	19598866	7077	*	0	0	0	0	1	1	0	0	0	0
sm_FBgn0003435_Down	chr2R	19629508	19633508	4001	*	0	0	0	0	1	1	0	0	0	0
CG15905_FBgn0034462_Down	chr2R	19645645	19649645	4001	*	0	0	0	0	1	1	0	0	0	0
hrg_FBgn0015949_notChanged	chr2R	19667832	19675477	7646	*	0	0	0	0	1	1	0	0	0	0
CG15128_FBgn0034467_notChanged	chr2R	19686078	19690078	4001	*	0	0	0	0	1	1	0	0	0	0
Obp56a_FBgn0034468_notChanged	chr2R	19695723	19705915	10193	*	0	0	0	0	1	1	0	0	0	0
Obp56e_FBgn0034471_notChanged	chr2R	19710345	19716868	6524	*	0	0	0	0	1	1	0	0	0	0
CG44569_FBgn0265762_notChanged	chr2R	19841668	19845668	4001	*	0	0	0	0	1	1	0	0	0	0
CG8654_FBgn0034479_notChanged	chr2R	19977242	19986895	9654	*	0	0	0	0	1	1	0	0	0	0
18w_FBgn0287775_notChanged	chr2R	20109511	20118932	9422	*	0	0	0	0	1	1	0	0	0	0
CG16894_FBgn0034483_notChanged	chr2R	20210619	20214619	4001	*	0	0	0	0	1	1	0	0	0	0
Hacl_FBgn0034488_notChanged	chr2R	20243388	20249624	6237	*	0	0	0	0	1	1	0	0	0	0
CG9864_FBgn0034490_Up	chr2R	20252670	20283127	30458	*	0	0	0	0	1	1	0	0	0	0
CG16868_FBgn0034498_notChanged	chr2R	20285094	20289094	4001	*	0	0	0	0	1	1	0	0	0	0
Cpr56F_FBgn0034499_notChanged	chr2R	20289945	20293945	4001	*	0	0	0	0	1	1	0	0	0	0
lncRNA:CR44640_FBgn0265851_notChanged	chr2R	20300195	20305595	5401	*	0	0	0	0	1	1	0	0	0	0
CG11200_FBgn0034500_notChanged	chr2R	20306671	20310671	4001	*	0	0	0	0	1	1	0	0	0	0
CG13868_FBgn0034501_notChanged	chr2R	20314917	20332721	17805	*	0	0	0	0	1	1	0	0	0	0
CG16739_FBgn0034505_notChanged	chr2R	20339993	20348018	8026	*	0	0	0	0	1	1	0	0	0	0
GNBP-like3_FBgn0034511_notChanged	chr2R	20524311	20541316	17006	*	0	0	0	0	1	1	0	0	0	0
qsm_FBgn0028622_notChanged	chr2R	20581591	20608854	27264	*	0	0	0	0	1	1	0	0	0	0
Hil_FBgn0050147_notChanged	chr2R	20616217	20630315	14099	*	0	0	0	0	1	1	0	0	0	0
Rcd6_FBgn0034530_Up	chr2R	20631506	20664595	33090	*	0	0	0	0	1	1	0	0	0	0
Fem-1_FBgn0034542_notChanged	chr2R	20665306	20675495	10190	*	0	0	0	0	1	1	0	0	0	0
dpr1_FBgn0040726_notChanged	chr2R	20696483	20752442	55960	*	0	0	0	0	1	1	0	0	0	0
sktl_FBgn0016984_notChanged	chr2R	20834028	20838028	4001	*	0	0	0	0	1	1	0	0	0	0
CG9993_FBgn0034553_notChanged	chr2R	20850125	20854125	4001	*	0	0	0	0	1	1	0	0	0	0
Dso1_FBgn0040653_notChanged	chr2R	20867321	20884663	17343	*	0	0	0	0	1	1	0	0	0	0
CG34115_FBgn0083951_notChanged	chr2R	20973488	20986043	12556	*	0	0	0	0	1	1	0	0	0	0
CG3216_FBgn0034568_Up	chr2R	20989171	21032041	42871	*	0	0	0	0	1	1	0	0	0	0
shg_FBgn0003391_notChanged	chr2R	21055197	21065212	10016	*	0	0	0	0	1	1	0	0	0	0
Cht9_FBgn0034582_notChanged	chr2R	21067286	21125704	58419	*	0	0	0	0	1	1	0	0	0	0
Tmtc3_FBgn0020312_notChanged	chr2R	21126510	21131737	5228	*	0	0	0	0	1	1	0	0	0	0
Magi_FBgn0034590_notChanged	chr2R	21140261	21149608	9348	*	0	0	0	0	1	1	0	0	0	0
CG30389_FBgn0050389_notChanged	chr2R	21158545	21162545	4001	*	0	0	0	0	1	1	0	0	0	0
CG4266_FBgn0034598_notChanged	chr2R	21166659	21219779	53121	*	0	0	0	0	1	1	0	0	0	0
ASPP_FBgn0034606_notChanged	chr2R	21249150	21253150	4001	*	0	0	0	0	1	1	0	0	0	0
Rgk3_FBgn0085426_notChanged	chr2R	21253165	21287679	34515	*	0	0	0	0	1	1	0	0	0	0
CG10505_FBgn0034612_notChanged	chr2R	21288343	21349883	61541	*	0	0	0	0	1	1	0	0	0	0
CG10795_FBgn0034626_notChanged	chr2R	21382391	21394439	12049	*	0	0	0	0	1	1	0	0	0	0
Sdc_FBgn0010415_notChanged	chr2R	21479176	21489107	9932	*	0	0	0	0	1	1	0	0	0	0
Fkbp14_FBgn0010470_Down	chr2R	21495929	21561977	66049	*	0	0	0	0	1	1	0	0	0	0
CG10433_FBgn0034638_notChanged	chr2R	21606125	21610125	4001	*	0	0	0	0	1	1	0	0	0	0
CG15673_FBgn0034639_Up	chr2R	21611071	21621079	10009	*	0	0	0	0	1	1	0	0	0	0
PTP-ER_FBgn0016641_notChanged	chr2R	21622446	21640399	17954	*	0	0	0	0	1	1	0	0	0	0
CG10082_FBgn0034644_notChanged	chr2R	21644177	21673593	29417	*	0	0	0	0	1	1	0	0	0	0
eIF3k_FBgn0034654_notChanged	chr2R	21683283	21690545	7263	*	0	0	0	0	1	1	0	0	0	0
CngB_FBgn0266346_notChanged	chr2R	21695152	21699152	4001	*	0	0	0	0	1	1	0	0	0	0
HmgD_FBgn0004362_notChanged	chr2R	21699458	21726055	26598	*	0	0	0	0	1	1	0	0	0	0
CG13488_FBgn0034670_notChanged	chr2R	21949592	21954562	4971	*	0	0	0	0	1	1	0	0	0	0
ppk9_FBgn0085398_notChanged	chr2R	21962173	21978386	16214	*	0	0	0	0	1	1	0	0	0	0
dany_FBgn0050401_Up	chr2R	21984938	21988938	4001	*	0	0	0	0	1	1	0	0	0	0
Snp_FBgn0265192_notChanged	chr2R	22058950	22087767	28818	*	0	0	0	0	1	1	0	0	0	0
CG44163_FBgn0265046_Up	chr2R	22089395	22093395	4001	*	0	0	0	0	1	1	0	0	0	0
CG11073_FBgn0034693_notChanged	chr2R	22097534	22107963	10430	*	0	0	0	0	1	1	0	0	0	0
mei-S332_FBgn0002715_notChanged	chr2R	22120101	22133299	13199	*	0	0	0	0	1	1	0	0	0	0
a_FBgn0000008_notChanged	chr2R	22134968	22191886	56919	*	0	0	0	0	1	1	0	0	0	0
wdp_FBgn0034718_notChanged	chr2R	22309937	22313937	4001	*	0	0	0	0	1	1	0	0	0	0
Gp150_FBgn0013272_notChanged	chr2R	22315662	22334813	19152	*	0	0	0	0	1	1	0	0	0	0
Liprin-gamma_FBgn0034720_notChanged	chr2R	22371109	22396015	24907	*	0	0	0	0	1	1	0	0	0	0
babos_FBgn0034724_notChanged	chr2R	22400059	22431584	31526	*	0	0	0	0	1	1	0	0	0	0
CG4752_FBgn0034733_notChanged	chr2R	22476379	22496295	19917	*	0	0	0	0	1	1	0	0	0	0
gas_FBgn0034736_notChanged	chr2R	22548094	22554113	6020	*	0	0	0	0	1	1	0	0	0	0
px_FBgn0003175_notChanged	chr2R	22560065	22564065	4001	*	0	0	0	0	1	1	0	0	0	0
dnr1_FBgn0260866_notChanged	chr2R	22590964	22602695	11732	*	0	0	0	0	1	1	0	0	0	0
CG4294_FBgn0034742_notChanged	chr2R	22603667	22658496	54830	*	0	0	0	0	1	1	0	0	0	0
CG42566_FBgn0260768_notChanged	chr2R	22659934	22675212	15279	*	0	0	0	0	1	1	0	0	0	0
Ppa_FBgn0020257_notChanged	chr2R	22686987	22693895	6909	*	0	0	0	0	1	1	0	0	0	0
robo1_FBgn0005631_notChanged	chr2R	22698970	22702970	4001	*	0	0	0	0	1	1	0	0	0	0
jbug_FBgn0028371_notChanged	chr2R	22738459	22742459	4001	*	0	0	0	0	1	1	0	0	0	0
CG42260_FBgn0259145_notChanged	chr2R	22796289	22804180	7892	*	0	0	0	0	1	1	0	0	0	0
CycB_FBgn0000405_notChanged	chr2R	22804948	22824111	19164	*	0	0	0	0	1	1	0	0	0	0
CG9825_FBgn0034783_notChanged	chr2R	22835361	22841291	5931	*	0	0	0	0	1	1	0	0	0	0
CG3649_FBgn0034785_Down	chr2R	22843977	22849911	5935	*	0	0	0	0	1	1	0	0	0	0
CG13531_FBgn0034786_Down	chr2R	22851827	22857694	5868	*	0	0	0	0	1	1	0	0	0	0
fd59A_FBgn0004896_notChanged	chr2R	22866159	22920790	54632	*	0	0	0	0	1	1	0	0	0	0
Nup214_FBgn0010660_notChanged	chr2R	22922742	22947147	24406	*	0	0	0	0	1	1	0	0	0	0
RpL37b_FBgn0034822_notChanged	chr2R	23098478	23102478	4001	*	0	0	0	0	1	1	0	0	0	0
Klp59C_FBgn0034824_notChanged	chr2R	23124042	23128042	4001	*	0	0	0	0	1	1	0	0	0	0
CG13545_FBgn0034828_notChanged	chr2R	23156185	23160185	4001	*	0	0	0	0	1	1	0	0	0	0
Rpi_FBgn0050410_notChanged	chr2R	23353183	23362266	9084	*	0	0	0	0	1	1	0	0	0	0
vir_FBgn0003977_notChanged	chr2R	23364355	23373459	9105	*	0	0	0	0	1	1	0	0	0	0
Golgin245_FBgn0034854_notChanged	chr2R	23375045	23391052	16008	*	0	0	0	0	1	1	0	0	0	0
Mtmr6_FBgn0028497_notChanged	chr2R	23394680	23398680	4001	*	0	0	0	0	1	1	0	0	0	0
CG3520_FBgn0034859_notChanged	chr2R	23400309	23404309	4001	*	0	0	0	0	1	1	0	0	0	0
CG30411_FBgn0050411_notChanged	chr2R	23413939	23421684	7746	*	0	0	0	0	1	1	0	0	0	0
CG9815_FBgn0034861_notChanged	chr2R	23431354	23435354	4001	*	0	0	0	0	1	1	0	0	0	0
CG43795_FBgn0264339_notChanged	chr2R	23442137	23493997	51861	*	0	0	0	0	1	1	0	0	0	0
CG13559_FBgn0034870_notChanged	chr2R	23500946	23505815	4870	*	0	0	0	0	1	1	0	0	0	0
RabX1_FBgn0015372_notChanged	chr2R	23521613	23530260	8648	*	0	0	0	0	1	1	0	0	0	0
bw_FBgn0000241_Down	chr2R	23536499	23540499	4001	*	0	0	0	0	1	1	0	0	0	0
egl_FBgn0000562_notChanged	chr2R	23744829	23755515	10687	*	0	0	0	0	1	1	0	0	0	0
sona_FBgn0034903_notChanged	chr2R	23796395	23800395	4001	*	0	0	0	0	1	1	0	0	0	0
CG5539_FBgn0034907_notChanged	chr2R	23802811	23884927	82117	*	0	0	0	0	1	1	0	0	0	0
CG5597_FBgn0034920_notChanged	chr2R	23884973	23928911	43939	*	0	0	0	0	1	1	0	0	0	0
SERCA_FBgn0263006_notChanged	chr2R	23933884	23959405	25522	*	0	0	0	0	1	1	0	0	0	0
Fmo-1_FBgn0034943_notChanged	chr2R	23960956	23997055	36100	*	0	0	0	0	1	1	0	0	0	0
Unc-89_FBgn0053519_Up	chr2R	24012254	24094014	81761	*	0	0	0	0	1	1	0	0	0	0
gek_FBgn0023081_notChanged	chr2R	24096636	24109032	12397	*	0	0	0	0	1	1	0	0	0	0
CG4049_FBgn0034976_notChanged	chr2R	24112292	24125263	12972	*	0	0	0	0	1	1	0	0	0	0
tamo_FBgn0041582_notChanged	chr2R	24131551	24204187	72637	*	0	0	0	0	1	1	0	0	0	0
slbo_FBgn0005638_Up	chr2R	24332307	24336307	4001	*	0	0	0	0	1	1	0	0	0	0
mAChR-A_FBgn0000037_notChanged	chr2R	24388294	24392294	4001	*	0	0	0	0	1	1	0	0	0	0
Rpn8_FBgn0002787_notChanged	chr2R	24398028	24406527	8500	*	0	0	0	0	1	1	0	0	0	0
SerT_FBgn0010414_Up	chr2R	24409074	24413074	4001	*	0	0	0	0	1	1	0	0	0	0
prom_FBgn0259210_Down	chr2R	24426387	24430387	4001	*	0	0	0	0	1	1	0	0	0	0
CG4563_FBgn0035006_notChanged	chr2R	24451040	24455040	4001	*	0	0	0	0	1	1	0	0	0	0
CG3492_FBgn0035007_notChanged	chr2R	24470712	24477261	6550	*	0	0	0	0	1	1	0	0	0	0
Letm1_FBgn0284252_notChanged	chr2R	24513320	24517320	4001	*	0	0	0	0	1	1	0	0	0	0
CG4612_FBgn0035016_notChanged	chr2R	24524089	24617158	93070	*	0	0	0	0	1	1	0	0	0	0
Cyp9c1_FBgn0015040_Up	chr2R	24629063	24634923	5861	*	0	0	0	0	1	1	0	0	0	0
CG3663_FBgn0035044_notChanged	chr2R	24659503	24673577	14075	*	0	0	0	0	1	1	0	0	0	0
Mmp1_FBgn0035049_Up	chr2R	24686184	24690184	4001	*	0	0	0	0	1	1	0	0	0	0
Mid1_FBgn0053988_notChanged	chr2R	24734657	24738657	4001	*	0	0	0	0	1	1	0	0	0	0
Usp15-31_FBgn0050421_notChanged	chr2R	24741749	24770172	28424	*	0	0	0	0	1	1	0	0	0	0
Eps-15_FBgn0035060_notChanged	chr2R	24773265	24777265	4001	*	0	0	0	0	1	1	0	0	0	0
egg_FBgn0086908_notChanged	chr2R	24777901	24789411	11511	*	0	0	0	0	1	1	0	0	0	0
Atf-2_FBgn0265193_notChanged	chr2R	24868108	24923677	55570	*	0	0	0	0	1	1	0	0	0	0
pain_FBgn0060296_notChanged	chr2R	24926275	24930275	4001	*	0	0	0	0	1	1	0	0	0	0
CG30427_FBgn0043792_notChanged	chr2R	24935477	24959359	23883	*	0	0	0	0	1	1	0	0	0	0
CG2765_FBgn0035087_notChanged	chr2R	24963076	24977341	14266	*	0	0	0	0	1	1	0	0	0	0
CG3829_FBgn0035091_notChanged	chr2R	24984044	24992489	8446	*	0	0	0	0	1	1	0	0	0	0
gol_FBgn0004919_notChanged	chr2R	25082347	25086347	4001	*	0	0	0	0	1	1	0	0	0	0
Lsp1gamma_FBgn0002564_notChanged	chr3L	64430	71894	7465	*	0	0	0	0	1	1	0	0	0	0
Pdk1_FBgn0020386_notChanged	chr3L	127450	188310	60861	*	0	0	0	0	1	1	0	0	0	0
rno_FBgn0035106_notChanged	chr3L	197762	220663	22902	*	0	0	0	0	1	1	0	0	0	0
pyx_FBgn0035113_Down	chr3L	221069	235351	14283	*	0	0	0	0	1	1	0	0	0	0
E(bx)_FBgn0000541_notChanged	chr3L	244912	252305	7394	*	0	0	0	0	1	1	0	0	0	0
DIP2_FBgn0024806_notChanged	chr3L	255954	262280	6327	*	0	0	0	0	1	1	0	0	0	0
Tudor-SN_FBgn0035121_notChanged	chr3L	262380	307292	44913	*	0	0	0	0	1	1	0	0	0	0
fwd_FBgn0004373_notChanged	chr3L	317884	321884	4001	*	0	0	0	0	1	1	0	0	0	0
CG32344_FBgn0052344_notChanged	chr3L	322720	358050	35331	*	0	0	0	0	1	1	0	0	0	0
klar_FBgn0001316_notChanged	chr3L	538614	584810	46197	*	0	0	0	0	1	1	0	0	0	0
Kah_FBgn0035144_notChanged	chr3L	587274	608569	21296	*	0	0	0	0	1	1	0	0	0	0
lncRNA:CR42719_FBgn0261636_notChanged	chr3L	614646	618646	4001	*	0	0	0	0	1	1	0	0	0	0
lncRNA:CR43334_FBgn0286827_notChanged	chr3L	626435	645900	19466	*	0	0	0	0	1	1	0	0	0	0
Gale_FBgn0035147_notChanged	chr3L	646555	659971	13417	*	0	0	0	0	1	1	0	0	0	0
CG17129_FBgn0035151_Up	chr3L	678326	694919	16594	*	0	0	0	0	1	1	0	0	0	0
CG13894_FBgn0035157_notChanged	chr3L	697144	701144	4001	*	0	0	0	0	1	1	0	0	0	0
CG13895_FBgn0035158_notChanged	chr3L	706205	713850	7646	*	0	0	0	0	1	1	0	0	0	0
CG13898_FBgn0035161_notChanged	chr3L	802051	806051	4001	*	0	0	0	0	1	1	0	0	0	0
snoRNA:Me28S-G3113a_FBgn0086065_notChanged	chr3L	825843	854673	28831	*	0	0	0	0	1	1	0	0	0	0
Usp10_FBgn0052479_notChanged	chr3L	869899	900772	30874	*	0	0	0	0	1	1	0	0	0	0
mat_FBgn0035176_notChanged	chr3L	900898	905810	4913	*	0	0	0	0	1	1	0	0	0	0
nerfin-1_FBgn0028999_Up	chr3L	907112	997703	90592	*	0	0	0	0	1	1	0	0	0	0
CG9205_FBgn0035181_notChanged	chr3L	1032697	1038298	5602	*	0	0	0	0	1	1	0	0	0	0
tfc_FBgn0035199_Up	chr3L	1254449	1344403	89955	*	0	0	0	0	1	1	0	0	0	0
CG12084_FBgn0043458_notChanged	chr3L	1494643	1498643	4001	*	0	0	0	0	1	1	0	0	0	0
hfp_FBgn0028577_notChanged	chr3L	1500590	1525380	24791	*	0	0	0	0	1	1	0	0	0	0
Ir62a_FBgn0053971_notChanged	chr3L	1529259	1561863	32605	*	0	0	0	0	1	1	0	0	0	0
CG7879_FBgn0035235_notChanged	chr3L	1566608	1604674	38067	*	0	0	0	0	1	1	0	0	0	0
CG12105_FBgn0035241_Up	chr3L	1613801	1625413	11613	*	0	0	0	0	1	1	0	0	0	0
CG13928_FBgn0035246_Up	chr3L	1626377	1631301	4925	*	0	0	0	0	1	1	0	0	0	0
nSyb_FBgn0013342_Up	chr3L	1635752	1642952	7201	*	0	0	0	0	1	1	0	0	0	0
alphaCOP_FBgn0025725_notChanged	chr3L	1643199	1656238	13040	*	0	0	0	0	1	1	0	0	0	0
Srrm234_FBgn0035253_notChanged	chr3L	1663064	1670654	7591	*	0	0	0	0	1	1	0	0	0	0
CG18171_FBgn0035262_notChanged	chr3L	1721153	1725153	4001	*	0	0	0	0	1	1	0	0	0	0
drpr_FBgn0027594_notChanged	chr3L	1729107	1733107	4001	*	0	0	0	0	1	1	0	0	0	0
Oseg4_FBgn0035264_notChanged	chr3L	1733767	1761208	27442	*	0	0	0	0	1	1	0	0	0	0
Dhc62B_FBgn0013811_Up	chr3L	1769758	1780347	10590	*	0	0	0	0	1	1	0	0	0	0
alpha-Spec_FBgn0250789_notChanged	chr3L	1793328	1824903	31576	*	0	0	0	0	1	1	0	0	0	0
Cpr62Ba_FBgn0035279_notChanged	chr3L	1829783	1833783	4001	*	0	0	0	0	1	1	0	0	0	0
CG12024_FBgn0035283_notChanged	chr3L	1855165	1873564	18400	*	0	0	0	0	1	1	0	0	0	0
dre4_FBgn0002183_notChanged	chr3L	1874312	1878312	4001	*	0	0	0	0	1	1	0	0	0	0
CG13937_FBgn0035287_notChanged	chr3L	1881041	1893462	12422	*	0	0	0	0	1	1	0	0	0	0
mu2_FBgn0002872_notChanged	chr3L	1945475	1952262	6788	*	0	0	0	0	1	1	0	0	0	0
SCOT_FBgn0035298_notChanged	chr3L	1961143	1976285	15143	*	0	0	0	0	1	1	0	0	0	0
asRNA:CR42860_FBgn0262107_notChanged	chr3L	2086166	2091626	5461	*	0	0	0	0	1	1	0	0	0	0
sls_FBgn0086906_notChanged	chr3L	2113611	2117611	4001	*	0	0	0	0	1	1	0	0	0	0
zormin_FBgn0052311_notChanged	chr3L	2149700	2153700	4001	*	0	0	0	0	1	1	0	0	0	0
CG15879_FBgn0035309_notChanged	chr3L	2167108	2176332	9225	*	0	0	0	0	1	1	0	0	0	0
CG5707_FBgn0026593_notChanged	chr3L	2190221	2194221	4001	*	0	0	0	0	1	1	0	0	0	0
Oseg2_FBgn0035317_notChanged	chr3L	2227646	2245719	18074	*	0	0	0	0	1	1	0	0	0	0
CG1275_FBgn0035321_notChanged	chr3L	2255423	2271903	16481	*	0	0	0	0	1	1	0	0	0	0
CG1317_FBgn0035333_notChanged	chr3L	2369939	2501226	131288	*	0	0	0	0	1	1	0	0	0	0
CG16758_FBgn0035348_Down	chr3L	2501606	2505606	4001	*	0	0	0	0	1	1	0	0	0	0
CG32295_FBgn0260480_notChanged	chr3L	2524973	2528973	4001	*	0	0	0	0	1	1	0	0	0	0
Spn_FBgn0010905_notChanged	chr3L	2552292	2556292	4001	*	0	0	0	0	1	1	0	0	0	0
msn_FBgn0010909_notChanged	chr3L	2584540	2603536	18997	*	0	0	0	0	1	1	0	0	0	0
Pxn_FBgn0011828_notChanged	chr3L	2628064	2653850	25787	*	0	0	0	0	1	1	0	0	0	0
Fife_FBgn0264606_notChanged	chr3L	2709690	2713690	4001	*	0	0	0	0	1	1	0	0	0	0
Mrtf_FBgn0052296_notChanged	chr3L	2764536	2788010	23475	*	0	0	0	0	1	1	0	0	0	0
Tet_FBgn0263392_notChanged	chr3L	2877158	2881158	4001	*	0	0	0	0	1	1	0	0	0	0
spz5_FBgn0035379_notChanged	chr3L	2890166	2961579	71414	*	0	0	0	0	1	1	0	0	0	0
CPT2_FBgn0035383_notChanged	chr3L	2979022	2985551	6530	*	0	0	0	0	1	1	0	0	0	0
CG2162_FBgn0035388_notChanged	chr3L	3033196	3057842	24647	*	0	0	0	0	1	1	0	0	0	0
CG32486_FBgn0266918_notChanged	chr3L	3068839	3092406	23568	*	0	0	0	0	1	1	0	0	0	0
Cht7_FBgn0035398_notChanged	chr3L	3104958	3108958	4001	*	0	0	0	0	1	1	0	0	0	0
CG45066_FBgn0266436_notChanged	chr3L	3109227	3116467	7241	*	0	0	0	0	1	1	0	0	0	0
promL_FBgn0026189_notChanged	chr3L	3125724	3129724	4001	*	0	0	0	0	1	1	0	0	0	0
CG11537_FBgn0035400_notChanged	chr3L	3141457	3174545	33089	*	0	0	0	0	1	1	0	0	0	0
CG14964_FBgn0035410_notChanged	chr3L	3176580	3213348	36769	*	0	0	0	0	1	1	0	0	0	0
hob_FBgn0035420_notChanged	chr3L	3216920	3241578	24659	*	0	0	0	0	1	1	0	0	0	0
lncRNA:CR45424_FBgn0266973_notChanged	chr3L	3242906	3247340	4435	*	0	0	0	0	1	1	0	0	0	0
lncRNA:CR43626_FBgn0263617_notChanged	chr3L	3247340	3301000	53661	*	0	0	0	0	1	1	0	0	0	0
