chrom	start	end	insNOnub	insSUMOnub
chr3L	16612000	16613000	0.176161006093025	-0.26459801197052
chr3L	16630000	16631000	0.23013199865818	0.113264001905918
chr3L	16631000	16632000	0.23013199865818	0.113264001905918
chr3L	16660000	16661000	-0.0384149998426437	-0.0693930014967918
chr3L	16661000	16662000	-0.0384149998426437	-0.0693930014967918
chr3L	16710000	16711000	-0.338023990392685	-0.395568013191223
chr3L	16711000	16712000	-0.338023990392685	-0.395568013191223
chr3L	16771000	16772000	-0.276547014713287	-0.277453005313873
chr3L	16780000	16781000	-0.383967995643616	-0.363007009029388
chr3L	16806000	16807000	-0.332785993814468	-0.360464990139008
chr3L	16807000	16808000	-0.332785993814468	-0.360464990139008
chr3L	16839000	16840000	-0.224799007177353	-0.237664997577667
chr3L	16840000	16841000	-0.224799007177353	-0.237664997577667
chr3L	16865000	16866000	-0.440255999565125	-0.417445003986359
chr3L	16866000	16867000	-0.440255999565125	-0.417445003986359
chr3L	16945000	16946000	0.161226004362106	0.175210997462273
chr3L	16955000	16956000	0.125848993659019	0.137531995773315
chr3L	16973000	16974000	-0.0479050017893314	-0.0629350021481514
chr3L	16985000	16986000	-0.0372689999639988	-0.0706389993429184
chr3L	17011000	17012000	-0.498531997203827	-0.428876996040344
chr3L	17012000	17013000	-0.498531997203827	-0.428876996040344
chr3L	17082000	17083000	-0.231586992740631	0.0254299994558096
chr3L	17096000	17097000	-0.221570998430252	-0.184497997164726
chr3L	17131000	17132000	-0.603486001491547	-0.495429992675781
chr3L	17136000	17137000	-0.552106022834778	-0.509786009788513
chr3L	17335000	17336000	-0.357589989900589	-0.26774400472641
chr3L	17336000	17337000	-0.357589989900589	-0.26774400472641
chr3L	17350000	17351000	-0.452394008636475	-0.238563001155853
chr3L	17351000	17352000	-0.452394008636475	-0.238563001155853
chr3L	17378000	17379000	-0.217623993754387	-0.23411799967289
chr3L	17379000	17380000	-0.217623993754387	-0.23411799967289
chr3L	17437000	17438000	-0.875899970531464	-0.625833988189697
chr3L	17438000	17439000	-0.875899970531464	-0.625833988189697
chr3L	17473000	17474000	-0.266602009534836	-0.294099003076553
chr3L	17483000	17484000	-0.0968659967184067	-0.0926980003714561
chr3L	17505000	17506000	0.440939009189606	0.380746006965637
chr3L	17506000	17507000	0.440939009189606	0.380746006965637
chr3L	17531000	17532000	0.166639000177383	0.0630780011415482
chr3L	17532000	17533000	0.166639000177383	0.0630780011415482
chr3L	17562000	17563000	-0.283753991127014	-0.257512986660004
chr3L	17563000	17564000	-0.283753991127014	-0.257512986660004
chr3L	17595000	17596000	-0.605417013168335	-0.674064993858337
chr3L	17596000	17597000	-0.605417013168335	-0.674064993858337
chr3L	17621000	17622000	-0.269216001033783	-0.275995999574661
chr3L	17622000	17623000	-0.269216001033783	-0.275995999574661
chr3L	17668000	17669000	-0.680212020874023	-0.70263397693634
chr3L	17669000	17670000	-0.680212020874023	-0.70263397693634
chr3L	17730000	17731000	-0.343421995639801	-0.142777994275093
chr3L	17739000	17740000	-0.36319899559021	-0.133259996771812
chr3L	17864000	17865000	-0.179622992873192	-0.0749780014157295
chr3L	17871000	17872000	-0.213669002056122	-0.108223997056484
chr3L	17912000	17913000	-0.590454995632172	-0.659541010856628
chr3L	17913000	17914000	-0.590454995632172	-0.659541010856628
chr3L	17961000	17962000	-0.225813999772072	-0.0773610025644302
chr3L	17962000	17963000	-0.225813999772072	-0.0773610025644302
chr3L	17986000	17987000	-0.216982007026672	-0.219310000538826
chr3L	17987000	17988000	-0.216982007026672	-0.219310000538826
chr3L	18022000	18023000	-0.229900002479553	-0.259647011756897
chr3L	18023000	18024000	-0.229900002479553	-0.259647011756897
chr3L	18053000	18054000	0.411442011594772	0.523136973381042
chr3L	18057000	18058000	0.357782989740372	0.486402004957199
chr3L	18103000	18104000	-0.463032007217407	-0.456440001726151
chr3L	18104000	18105000	-0.463032007217407	-0.456440001726151
chr3L	18165000	18166000	-0.477147996425629	-0.533963024616241
chr3L	18166000	18167000	-0.477147996425629	-0.533963024616241
chr3L	18378000	18379000	-0.905928015708923	-0.729615986347198
chr3L	18379000	18380000	-0.905928015708923	-0.729615986347198
chr3L	18503000	18504000	-0.334160000085831	-0.22809199988842
chr3L	18539000	18540000	0.0251330006867647	0.0417309999465942
chr3L	18593000	18594000	-0.333063989877701	-0.294425994157791
chr3L	18594000	18595000	-0.333063989877701	-0.294425994157791
chr3L	18609000	18610000	-0.280719012022018	-0.332295000553131
chr3L	18611000	18612000	-0.271111011505127	-0.390105992555618
chr3L	18632000	18633000	-0.260288000106812	-0.00732399988919497
chr3L	18636000	18637000	-0.227732002735138	-0.158512994647026
chr3L	18661000	18662000	0.187530994415283	0.0971980020403862
chr3L	18662000	18663000	0.187530994415283	0.0971980020403862
chr3L	18686000	18687000	-0.352037996053696	-0.24652099609375
chr3L	18687000	18688000	-0.352037996053696	-0.24652099609375
chr3L	18741000	18742000	-0.667271971702576	-0.883294999599457
chr3L	18740000	18741000	-0.639701008796692	-0.832584977149963
chr3L	18772000	18773000	0.604568004608154	0.668860018253326
chr3L	18784000	18785000	0.585433006286621	0.596817016601562
chr3L	18818000	18819000	-0.688017010688782	-0.710357010364532
chr3L	18853000	18854000	-0.26909801363945	-0.282059013843536
chr3L	18890000	18891000	-0.461634993553162	-0.492330014705658
chr3L	18916000	18917000	-0.254949003458023	-0.247915998101234
chr3L	18994000	18995000	-0.342694014310837	-0.3021419942379
chr3L	19000000	19001000	-0.295623987913132	-0.203669995069504
chr3L	19061000	19062000	0.0829290002584457	-0.0966520011425018
chr3L	19078000	19079000	0.0904930010437965	0.029729999601841
chr3L	19091000	19092000	-0.358464986085892	-0.405474990606308
chr3L	19092000	19093000	-0.358464986085892	-0.405474990606308
chr3L	19115000	19116000	0.253789991140366	0.248417004942894
chr3L	19135000	19136000	-0.311098009347916	-0.236340001225471
chr3L	19292000	19293000	-0.340094000101089	-0.36947101354599
chr3L	19293000	19294000	-0.340094000101089	-0.36947101354599
chr3L	19394000	19395000	-0.278890013694763	-0.0961489975452423
chr3L	19405000	19406000	-0.24091300368309	-0.181528002023697
chr3L	19505000	19506000	-0.248260006308556	-0.196937993168831
chr3L	19506000	19507000	-0.248260006308556	-0.196937993168831
chr3L	19541000	19542000	-0.42653900384903	-0.331203997135162
chr3L	19542000	19543000	-0.42653900384903	-0.331203997135162
chr3L	19582000	19583000	-0.0664580017328262	-0.105988003313541
chr3L	19583000	19584000	-0.0664580017328262	-0.105988003313541
chr3L	19634000	19635000	-0.155791997909546	-0.218823999166489
chr3L	19635000	19636000	-0.155791997909546	-0.218823999166489
chr3L	19689000	19690000	0.351384997367859	0.265110999345779
chr3L	19775000	19776000	NA	NA
chr3L	19823000	19824000	0.363413006067276	0.362159997224808
chr3L	19824000	19825000	0.363413006067276	0.362159997224808
chr3L	19848000	19849000	0.531009018421173	0.500705003738403
chr3L	19849000	19850000	0.531009018421173	0.500705003738403
chr3L	19852000	19853000	0.463616997003555	0.421169012784958
chr3L	19853000	19854000	0.463616997003555	0.421169012784958
chr3L	19870000	19871000	0.485431998968124	0.513706028461456
chr3L	19871000	19872000	0.485431998968124	0.513706028461456
chr3L	19895000	19896000	0.175289005041122	0.0782300010323524
chr3L	19896000	19897000	0.175289005041122	0.0782300010323524
chr3L	19909000	19910000	-0.33966800570488	-0.4183090031147
chr3L	19933000	19934000	-0.728874027729034	-0.685903012752533
chr3L	20003000	20004000	-0.518519997596741	-0.528190016746521
chr3L	20004000	20005000	-0.518519997596741	-0.528190016746521
chr3L	20034000	20035000	-0.176155000925064	-0.251700013875961
chr3L	20043000	20044000	-0.172245994210243	-0.195034995675087
chr3L	20115000	20116000	0.0152519997209311	0.030732000246644
chr3L	20116000	20117000	0.0152519997209311	0.030732000246644
chr3L	20249000	20250000	-0.676546990871429	-0.555414974689484
chr3L	20250000	20251000	-0.676546990871429	-0.555414974689484
chr3L	20289000	20290000	-0.595824003219604	-0.479918986558914
chr3L	20290000	20291000	-0.595824003219604	-0.479918986558914
chr3L	20333000	20334000	-0.218849003314972	-0.105865001678467
chr3L	20339000	20340000	-0.278445988893509	-0.184992998838425
chr3L	20402000	20403000	-0.226758003234863	-0.261936008930206
chr3L	20484000	20485000	0.208506003022194	0.25007700920105
chr3L	20540000	20541000	-0.653961002826691	-0.658796012401581
chr3L	20541000	20542000	-0.653961002826691	-0.658796012401581
chr3L	20711000	20712000	-0.413275003433228	-0.462637007236481
chr3L	20712000	20713000	-0.413275003433228	-0.462637007236481
chr3L	20763000	20764000	-0.36760601401329	-0.515618026256561
chr3L	20911000	20912000	-0.207485005259514	-0.249383002519608
chr3L	21018000	21019000	0.130953997373581	-0.0105640003457665
chr3L	21027000	21028000	-0.160100996494293	-0.215933993458748
chr3L	21047000	21048000	-0.215019002556801	-0.312862992286682
chr3L	21065000	21066000	-0.154001995921135	-0.121319003403187
chr3L	21129000	21130000	-0.111078001558781	-0.13111999630928
chr3L	21131000	21132000	-0.0907619968056679	-0.116924002766609
chr3L	21201000	21202000	0.0825399979948997	0.0663660019636154
chr3L	21202000	21203000	0.0825399979948997	0.0663660019636154
chr3L	21240000	21241000	-0.0238179992884398	-0.00372699997387826
chr3L	21262000	21263000	-0.110643997788429	-0.0770130008459091
chr3L	21305000	21306000	-0.118952997028828	0.05392200127244
chr3L	21323000	21324000	-0.257862985134125	-0.049770999699831
chr3L	21373000	21374000	-0.409523010253906	0.0784770026803017
chr3L	21374000	21375000	-0.409523010253906	0.0784770026803017
chr3L	21438000	21439000	-0.0873709991574287	-0.0861440002918243
chr3L	21439000	21440000	-0.0873709991574287	-0.0861440002918243
chr3L	21483000	21484000	-0.666468977928162	-0.669161021709442
chr3L	21484000	21485000	-0.666468977928162	-0.669161021709442
chr3L	21541000	21542000	0.0625569969415665	0.010343000292778
chr3L	21542000	21543000	0.0625569969415665	0.010343000292778
chr3L	21574000	21575000	-0.233477994799614	-0.150330007076263
chr3L	21575000	21576000	-0.233477994799614	-0.150330007076263
chr3L	21613000	21614000	-0.150364995002747	-0.117311000823975
chr3L	21614000	21615000	-0.150364995002747	-0.117311000823975
chr3L	21638000	21639000	-0.352315008640289	-0.334042012691498
chr3L	21644000	21645000	-0.40761798620224	-0.44030299782753
chr3L	21748000	21749000	-0.155855000019073	-0.0927029997110367
chr3L	21751000	21752000	-0.140915006399155	-0.0852330029010773
chr3L	21820000	21821000	-0.317910999059677	-0.36728298664093
chr3L	21843000	21844000	-0.360633999109268	-0.349707990884781
chr3L	21871000	21872000	-0.103249996900558	0.0151410000398755
chr3L	21872000	21873000	-0.103249996900558	0.0151410000398755
chr3L	21962000	21963000	-0.263063013553619	-0.256954997777939
chr3L	21963000	21964000	-0.263063013553619	-0.256954997777939
chr3L	22054000	22055000	-0.590719997882843	-0.541903972625732
chr3L	22055000	22056000	-0.590719997882843	-0.541903972625732
chr3L	22082000	22083000	-0.471370011568069	-0.465775012969971
chr3L	22256000	22257000	-0.388316005468369	-0.410174995660782
chr3L	22309000	22310000	-0.169762998819351	-0.17433999478817
chr3L	22317000	22318000	-0.208091005682945	-0.146043002605438
chr3L	22552000	22553000	-0.23403500020504	-0.279608994722366
chr3L	22564000	22565000	-0.244758993387222	-0.269845008850098
chr3L	22615000	22616000	-0.193050995469093	-0.324611008167267
chr3L	22621000	22622000	-0.178533002734184	-0.317501991987228
chr3L	22674000	22675000	-0.771354973316193	-0.480489999055862
chr3L	22675000	22676000	-0.771354973316193	-0.480489999055862
chr3L	22706000	22707000	-0.434545993804932	-0.364073991775513
chr3L	22714000	22715000	-0.484100997447968	-0.46542900800705
chr3L	22743000	22744000	-0.213985994458199	-0.296184986829758
chr3L	22816000	22817000	0.269993007183075	0.192787006497383
chr3L	22862000	22863000	-0.288311004638672	-0.338719010353088
chr3R	4046000	4047000	0.366288006305695	0.613452970981598
chr3R	4073000	4074000	0.416377007961273	0.353556990623474
chr3R	4076000	4077000	0.371181011199951	0.416467994451523
chr3R	4087000	4088000	-0.0184940006583929	0.190974995493889
chr3R	4088000	4089000	-0.0184940006583929	0.190974995493889
chr3R	4107000	4108000	0.834460973739624	0.754019021987915
chr3R	4125000	4126000	0.480565011501312	0.592612028121948
chr3R	4156000	4157000	0.282590985298157	0.302365988492966
chr3R	4164000	4165000	0.128801003098488	0.260376006364822
chr3R	4171000	4172000	-0.544514000415802	-0.625361979007721
chr3R	4172000	4173000	-0.544514000415802	-0.625361979007721
chr3R	4193000	4194000	-0.0869169980287552	0.00586700020357966
chr3R	4194000	4195000	-0.0869169980287552	0.00586700020357966
chr3R	4244000	4245000	-0.113811999559402	-0.0392550006508827
chr3R	4245000	4246000	-0.113811999559402	-0.0392550006508827
chr3R	4254000	4255000	0.264593005180359	0.355058014392853
chr3R	4263000	4264000	0.433145999908447	0.391326010227203
chr3R	4303000	4304000	-0.472000986337662	-0.447988003492355
chr3R	4304000	4305000	-0.472000986337662	-0.447988003492355
chr3R	4336000	4337000	-0.0632710009813309	-0.0372460000216961
chr3R	4337000	4338000	-0.0632710009813309	-0.0372460000216961
chr3R	4370000	4371000	-0.0898550003767014	-0.26486799120903
chr3R	4378000	4379000	-0.122686997056007	-0.298763990402222
chr3R	4437000	4438000	0.0646060034632683	0.0462529994547367
chr3R	4438000	4439000	0.0646060034632683	0.0462529994547367
chr3R	4632000	4633000	-0.530748009681702	-0.446711987257004
chr3R	4788000	4789000	0.216474995017052	0.296532988548279
chr3R	4809000	4810000	-0.140134006738663	-0.207270994782448
chr3R	4822000	4823000	-0.627821028232574	-0.621118009090424
chr3R	4893000	4894000	0.269529014825821	0.332074999809265
chr3R	4899000	4900000	-0.028048999607563	-0.0663520023226738
chr3R	4904000	4905000	-0.44225001335144	-0.263433992862701
chr3R	4905000	4906000	-0.44225001335144	-0.263433992862701
chr3R	4950000	4951000	-0.518140971660614	-0.396829009056091
chr3R	5127000	5128000	-0.271685987710953	-0.420408993959427
chr3R	5149000	5150000	-0.0353390015661716	0.0589650012552738
chr3R	5150000	5151000	-0.0353390015661716	0.0589650012552738
chr3R	5215000	5216000	-0.391550987958908	-0.457767993211746
chr3R	5216000	5217000	-0.391550987958908	-0.457767993211746
chr3R	5261000	5262000	-0.0782530009746552	0.0294759999960661
chr3R	5262000	5263000	-0.0782530009746552	0.0294759999960661
chr3R	5282000	5283000	-0.424241989850998	-0.407007992267609
chr3R	5283000	5284000	-0.424241989850998	-0.407007992267609
chr3R	5342000	5343000	0.238251999020576	0.208683997392654
chr3R	5353000	5354000	-0.0466400012373924	-0.0209560003131628
chr3R	5393000	5394000	-0.499594986438751	-0.392549991607666
chr3R	5394000	5395000	-0.499594986438751	-0.392549991607666
chr3R	5444000	5445000	-0.43893700838089	-0.347382992506027
chr3R	5453000	5454000	-0.571838021278381	-0.571452021598816
chr3R	5485000	5486000	-0.0823239982128143	-0.0402849987149239
chr3R	5486000	5487000	-0.0823239982128143	-0.0402849987149239
chr3R	5523000	5524000	-0.127730995416641	-0.159610003232956
chr3R	5524000	5525000	-0.127730995416641	-0.159610003232956
chr3R	5550000	5551000	0.0506130009889603	0.0311430003494024
chr3R	5686000	5687000	-0.426768988370895	-0.438885003328323
chr3R	5732000	5733000	-0.131216004490852	-0.0674069970846176
chr3R	5733000	5734000	-0.131216004490852	-0.0674069970846176
chr3R	5762000	5763000	-0.450901001691818	-0.141378000378609
chr3R	5763000	5764000	-0.450901001691818	-0.141378000378609
chr3R	5878000	5879000	-0.708373010158539	-0.648285984992981
chr3R	5879000	5880000	-0.708373010158539	-0.648285984992981
chr3R	5986000	5987000	-0.661927998065948	-0.653505980968475
chr3R	5987000	5988000	-0.661927998065948	-0.653505980968475
chr3R	6023000	6024000	-0.517095029354095	-0.392529010772705
chr3R	6024000	6025000	-0.517095029354095	-0.392529010772705
chr3R	6082000	6083000	-0.863439977169037	-0.420049995183945
chr3R	6083000	6084000	-0.863439977169037	-0.420049995183945
chr3R	6123000	6124000	-0.403833001852036	-0.344568997621536
chr3R	6124000	6125000	-0.403833001852036	-0.344568997621536
chr3R	6163000	6164000	-0.00118200003635138	0.229730993509293
chr3R	6176000	6177000	0.269663989543915	0.334583014249802
chr3R	6209000	6210000	-0.342022985219955	-0.224542006850243
chr3R	6210000	6211000	-0.342022985219955	-0.224542006850243
chr3R	6333000	6334000	-0.779009997844696	-0.544802010059357
chr3R	6416000	6417000	0.440706998109818	0.385470986366272
chr3R	6468000	6469000	-0.47673699259758	-0.449398010969162
chr3R	6475000	6476000	-0.607451975345612	-0.51119202375412
chr3R	6504000	6505000	-0.514864027500153	-0.390055000782013
chr3R	6519000	6520000	-0.435007989406586	-0.370552003383636
chr3R	6634000	6635000	-0.60097199678421	-0.547329008579254
chr3R	6635000	6636000	-0.60097199678421	-0.547329008579254
chr3R	6664000	6665000	-0.848287999629974	-0.439233988523483
chr3R	6665000	6666000	-0.848287999629974	-0.439233988523483
chr3R	6779000	6780000	-0.231297001242638	-0.129463002085686
chr3R	6847000	6848000	-0.0896650031208992	-0.0239969994872808
chr3R	6911000	6912000	-0.547043979167938	-0.496306002140045
chr3R	6912000	6913000	-0.547043979167938	-0.496306002140045
chr3R	7068000	7069000	-0.238269001245499	-0.302767008543015
chr3R	7123000	7124000	-0.158039003610611	-0.203235998749733
chr3R	7155000	7156000	0.028838999569416	-0.021254999563098
chr3R	7156000	7157000	0.028838999569416	-0.021254999563098
chr3R	7186000	7187000	-0.284435987472534	-0.227603003382683
chr3R	7197000	7198000	-0.189472004771233	-0.192665994167328
chr3R	7235000	7236000	-0.308122009038925	-0.0958539992570877
chr3R	7236000	7237000	-0.308122009038925	-0.0958539992570877
chr3R	7265000	7266000	-0.368779987096786	-0.294984996318817
chr3R	7266000	7267000	-0.368779987096786	-0.294984996318817
chr3R	7288000	7289000	-0.18401400744915	-0.216900005936623
chr3R	7289000	7290000	-0.18401400744915	-0.216900005936623
chr3R	7349000	7350000	-1.10160899162292	-0.897144973278046
chr3R	7354000	7355000	-1.0752899646759	-0.879882991313934
chr3R	7498000	7499000	-0.588159024715424	-0.409011989831924
chr3R	7499000	7500000	-0.588159024715424	-0.409011989831924
chr3R	7555000	7556000	-0.625824987888336	-0.61676299571991
chr3R	7561000	7562000	-0.58898001909256	-0.565859019756317
chr3R	7697000	7698000	0.133939996361732	0.00790899991989136
chr3R	7706000	7707000	0.182666003704071	0.0995979979634285
chr3R	7726000	7727000	0.024303000420332	0.050161000341177
chr3R	7738000	7739000	-0.130401000380516	-0.129307001829147
chr3R	7755000	7756000	-0.380515992641449	-0.209165006875992
chr3R	7755000	7756000	-0.380515992641449	-0.209165006875992
chr3R	7818000	7819000	-0.852346003055573	-0.631913006305695
chr3R	7819000	7820000	-0.852346003055573	-0.631913006305695
chr3R	7886000	7887000	-0.524329006671906	-0.658990025520325
chr3R	7887000	7888000	-0.524329006671906	-0.658990025520325
chr3R	7925000	7926000	-0.155576005578041	-0.131237000226974
chr3R	7926000	7927000	-0.155576005578041	-0.131237000226974
chr3R	7972000	7973000	-0.560476005077362	-0.516891002655029
chr3R	7973000	7974000	-0.560476005077362	-0.516891002655029
chr3R	7998000	7999000	0.0205189995467663	0.0111609995365143
chr3R	7999000	8000000	0.0205189995467663	0.0111609995365143
chr3R	8032000	8033000	0.0182709991931915	-0.0889919996261597
chr3R	8033000	8034000	0.0182709991931915	-0.0889919996261597
chr3R	8044000	8045000	-0.204888001084328	-0.089867003262043
chr3R	8129000	8130000	-0.70362001657486	-0.69894802570343
chr3R	8232000	8233000	-0.374706000089645	-0.469866007566452
chr3R	8233000	8234000	-0.374706000089645	-0.469866007566452
chr3R	8268000	8269000	-0.115907996892929	-0.0981499999761581
chr3R	8269000	8270000	-0.115907996892929	-0.0981499999761581
chr3R	8305000	8306000	-0.34817698597908	-0.380389988422394
chr3R	8306000	8307000	-0.34817698597908	-0.380389988422394
chr3R	8370000	8371000	-0.831137001514435	-0.808965027332306
chr3R	8371000	8372000	-0.831137001514435	-0.808965027332306
chr3R	8408000	8409000	0.00586500018835068	0.0549720004200935
chr3R	8412000	8413000	-0.123822003602982	-0.0181970000267029
chr3R	8547000	8548000	-0.441394001245499	-0.426138013601303
chr3R	8548000	8549000	-0.441394001245499	-0.426138013601303
chr3R	8573000	8574000	-0.366544991731644	-0.524605989456177
chr3R	8609000	8610000	-0.00924300029873848	-0.00330800004303455
chr3R	8633000	8634000	-0.563857018947601	-0.606275975704193
chr3R	8634000	8635000	-0.563857018947601	-0.606275975704193
chr3R	8668000	8669000	-0.505030989646912	-0.623908996582031
chr3R	8677000	8678000	-0.42789500951767	-0.500406980514526
chr3R	8709000	8710000	-0.12636099755764	-0.116232998669147
chr3R	8711000	8712000	-0.0961520001292229	-0.0954189971089363
chr3R	8745000	8746000	-0.302262008190155	-0.248398005962372
chr3R	8746000	8747000	-0.302262008190155	-0.248398005962372
chr3R	8799000	8800000	-0.0425419993698597	-0.0881510004401207
chr3R	8820000	8821000	-0.17909899353981	-0.229553997516632
chr3R	8858000	8859000	-0.264131993055344	-0.381146013736725
chr3R	8859000	8860000	-0.264131993055344	-0.381146013736725
chr3R	8903000	8904000	1.08517205715179	1.02481603622437
chr3R	8918000	8919000	0.806612014770508	0.888755023479462
chr3R	8944000	8945000	0.0725789964199066	0.065591998398304
chr3R	8945000	8946000	0.0725789964199066	0.065591998398304
chr3R	8980000	8981000	-0.187731996178627	-0.370209008455276
chr3R	8981000	8982000	-0.187731996178627	-0.370209008455276
chr3R	9013000	9014000	0.173675000667572	0.060979001224041
chr3R	9071000	9072000	0.0357699990272522	0.0470600016415119
chr3R	9210000	9211000	0.33398100733757	0.298808008432388
chr3R	9211000	9212000	0.33398100733757	0.298808008432388
chr3R	9235000	9236000	-0.432273000478745	-0.411458998918533
chr3R	9236000	9237000	-0.432273000478745	-0.411458998918533
chr3R	9277000	9278000	-0.466015011072159	-0.262838006019592
chr3R	9281000	9282000	-0.356810003519058	-0.246692001819611
chr3R	9308000	9309000	0.490024000406265	0.734318971633911
chr3R	9314000	9315000	0.219124004244804	-0.0025919999461621
chr3R	9333000	9334000	-0.369219988584518	-0.404444992542267
chr3R	9809000	9810000	-0.652890026569366	-0.564665973186493
chr3R	9828000	9829000	0.14656999707222	0.231378003954887
chr3R	9861000	9862000	-0.314292013645172	-0.225767999887466
chr3R	10036000	10037000	-0.246188998222351	-0.20304100215435
chr3R	10037000	10038000	-0.246188998222351	-0.20304100215435
chr3R	10075000	10076000	-0.20771199464798	-0.228419005870819
chr3R	10109000	10110000	-0.320315986871719	-0.283477008342743
chr3R	10133000	10134000	-0.210390999913216	-0.218394994735718
chr3R	10145000	10146000	-0.0915149971842766	-0.139541998505592
chr3R	10169000	10170000	-0.100385002791882	-0.0803479999303818
chr3R	10193000	10194000	0.0495049990713596	0.0254870001226664
chr3R	10249000	10250000	0.128025993704796	0.224126994609833
chr3R	10416000	10417000	-0.210795998573303	-0.286693006753922
chr3R	10613000	10614000	-0.192232996225357	-0.265570014715195
chr3R	10614000	10615000	-0.192232996225357	-0.265570014715195
chr3R	10673000	10674000	-0.965605974197388	-0.907069027423859
chr3R	10674000	10675000	-0.965605974197388	-0.907069027423859
chr3R	10711000	10712000	-0.619957983493805	-0.359073013067245
chr3R	10712000	10713000	-0.619957983493805	-0.359073013067245
chr3R	10800000	10801000	0.211604997515678	0.150997996330261
chr3R	10814000	10815000	0.128001004457474	0.113422997295856
chr3R	10850000	10851000	-0.389214992523193	-0.463542014360428
chr3R	10851000	10852000	-0.389214992523193	-0.463542014360428
chr3R	10898000	10899000	-0.928138971328735	-0.858120024204254
chr3R	10899000	10900000	-0.928138971328735	-0.858120024204254
chr3R	10989000	10990000	-0.839522004127502	-0.610480010509491
chr3R	10990000	10991000	-0.839522004127502	-0.610480010509491
chr3R	11001000	11002000	-0.580161988735199	-0.539896011352539
chr3R	11002000	11003000	-0.580161988735199	-0.539896011352539
chr3R	11093000	11094000	-0.750535011291504	-0.693819999694824
chr3R	11094000	11095000	-0.750535011291504	-0.693819999694824
chr3R	11124000	11125000	-0.865714013576508	-0.56988000869751
chr3R	11125000	11126000	-0.865714013576508	-0.56988000869751
chr3R	11196000	11197000	-0.811751008033752	-0.770509004592896
chr3R	11210000	11211000	-0.165795996785164	-0.334004998207092
chr3R	11249000	11250000	-0.663139998912811	-0.523400008678436
chr3R	11250000	11251000	-0.663139998912811	-0.523400008678436
chr3R	11377000	11378000	0.248601004481316	0.22409200668335
chr3R	11389000	11390000	0.0794660001993179	0.0814580023288727
chr3R	11402000	11403000	-0.201526999473572	-0.208136007189751
chr3R	11403000	11404000	-0.201526999473572	-0.208136007189751
chr3R	11451000	11452000	-0.552439987659454	-0.500603973865509
chr3R	11452000	11453000	-0.552439987659454	-0.500603973865509
chr3R	11550000	11551000	-0.68181300163269	-0.672793984413147
chr3R	11551000	11552000	-0.68181300163269	-0.672793984413147
chr3R	11618000	11619000	-0.473913997411728	-0.526117980480194
chr3R	11619000	11620000	-0.473913997411728	-0.526117980480194
chr3R	11648000	11649000	-0.174586996436119	-0.220479995012283
chr3R	11695000	11696000	-0.193920001387596	-0.107835002243519
chr3R	11738000	11739000	-0.134288996458054	-0.0925450026988983
chr3R	11780000	11781000	-0.125804007053375	-0.15352900326252
chr3R	11814000	11815000	0.0548949986696243	0.0697399973869324
chr3R	11816000	11817000	0.0721779987215996	0.0814699977636337
chr3R	11834000	11835000	0.489176005125046	0.396212995052338
chr3R	11841000	11842000	0.737075984477997	0.606142997741699
chr3R	11887000	11888000	0.190490007400513	0.108365997672081
chr3R	11997000	11998000	-0.244875997304916	-0.333853006362915
chr3R	12214000	12215000	-0.61047899723053	-0.620877027511597
chr3R	12216000	12217000	-0.516403019428253	-0.526961028575897
chr3R	12344000	12345000	-0.365437000989914	-0.278140991926193
chr3R	12346000	12347000	-0.312720000743866	-0.233457997441292
chr3R	12382000	12383000	-0.0918060019612312	-0.0570160001516342
chr3R	12565000	12566000	-0.230348005890846	-0.163708999752998
chr3R	12622000	12623000	-0.476054012775421	-0.551566004753113
chr3R	12638000	12639000	-0.235622003674507	-0.26307201385498
chr3R	12645000	12646000	-0.177441999316216	-0.126161992549896
chr3R	12646000	12647000	-0.177441999316216	-0.126161992549896
chr3R	12717000	12718000	-0.682142972946167	-0.678834974765778
chr3R	12727000	12728000	-0.820468008518219	-0.833652973175049
chr3R	12923000	12924000	-0.342559993267059	-0.333936989307404
chr3R	12929000	12930000	-0.365626007318497	-0.380154997110367
chr3R	12948000	12949000	-0.309260994195938	-0.185983002185822
chr3R	12949000	12950000	-0.309260994195938	-0.185983002185822
chr3R	12981000	12982000	-0.385753005743027	-0.495653003454208
chr3R	12982000	12983000	-0.385753005743027	-0.495653003454208
chr3R	13016000	13017000	-0.0399099998176098	-0.0644370019435883
chr3R	13017000	13018000	-0.0399099998176098	-0.0644370019435883
chr3R	13029000	13030000	0.011905999854207	-0.0169220007956028
chr3R	13030000	13031000	0.011905999854207	-0.0169220007956028
chr3R	13051000	13052000	-0.207726001739502	-0.214231997728348
chr3R	13084000	13085000	-0.530354022979736	-0.548889994621277
chr3R	13250000	13251000	-0.443924009799957	-0.313466995954514
chr3R	13251000	13252000	-0.443924009799957	-0.313466995954514
chr3R	13304000	13305000	-0.102954998612404	-0.0607739984989166
chr3R	13305000	13306000	-0.102954998612404	-0.0607739984989166
chr3R	13362000	13363000	-0.378365993499756	-0.328227013349533
chr3R	13363000	13364000	-0.378365993499756	-0.328227013349533
chr3R	13381000	13382000	-0.314758986234665	-0.348125994205475
chr3R	13394000	13395000	-0.563480019569397	-0.436704993247986
chr3R	13451000	13452000	-0.3160699903965	-0.281040012836456
chr3R	13452000	13453000	-0.3160699903965	-0.281040012836456
chr3R	13550000	13551000	-0.499605000019073	-0.30315300822258
