seqnames	start	end	width	strand	Conc	Conc_WD_SUMOnub	Conc_WD_NOnub	Fold	p.value	FDR	WD_SUMOnub1	WD_SUMOnub2	WD_NOnub1	WD_NOnub2
chr2L	146352	147318	967	*	6.69353294745817	6.85264279052104	6.51467499425424	0.167540696893784	0.281233861680159	0.58955122714795	115.16	115.99	110.4	72.47
chr3L	14761453	14762381	929	*	7.40864606046208	7.26033507515286	7.54312172462589	-0.163024208958381	0.281363165183142	0.589570641540264	158.09	148.53	152.72	220.3
chr2L	7013397	7013741	345	*	5.71466545621214	5.91880924742589	5.47679744951381	0.166190533979282	0.28139833437212	0.589570641540264	57.58	63.42	54.28	34.78
chrX	8131427	8132648	1222	*	7.77093175803651	7.63227843807723	7.89742010412472	-0.16019895746032	0.281507840776417	0.589637459712832	181.52	215.29	201.49	275.37
chr2R	24782926	24783443	518	*	6.34312384343074	6.15975209601287	6.5057948177461	-0.168043309695102	0.281673964203941	0.589774458672587	65.38	77.6	84.64	97.11
chr2L	20675558	20676582	1025	*	7.51924343362784	7.34735911795036	7.67281206484272	-0.166859813456134	0.281728512639571	0.589774458672587	162.97	162.72	137.08	271.03
chr2L	16880550	16880930	381	*	5.85894501719541	6.05193693915751	5.63609000741613	0.167142553493018	0.281912415318881	0.5899968647872	63.43	69.26	58.88	40.58
chrX	9243063	9244352	1290	*	7.73794421251638	7.60376862129219	7.86069594130016	-0.158774307019818	0.282010564520381	0.590039729733223	191.27	197.76	199.65	265.23
chrX	13735541	13735962	422	*	5.87114882423779	5.62877473818278	6.07860060381548	-0.165125604153536	0.282132301326313	0.590131908914096	32.2	66.76	59.8	75.37
chr2R	22179931	22180558	628	*	6.78075494599334	6.61218926704341	6.93166965853786	-0.166483082826447	0.282732554098993	0.5912246665263	106.37	89.29	102.12	142.03
chr3R	21213356	21213663	308	*	5.67178986338117	5.85959992081856	5.45581903262312	0.165911467712986	0.283480101729203	0.592387318757407	58.55	57.58	41.4	46.38
chr2R	12569321	12569739	419	*	6.01891895238069	5.81027184779665	6.20116841282525	-0.167268230021475	0.283527311354628	0.592387318757407	54.65	57.58	61.64	85.51
chr2L	17481273	17481715	443	*	6.1131951012486	6.28383329810126	5.91963253941485	0.167525253044091	0.283549054457876	0.592387318757407	84.9	70.93	61.64	59.42
chr2L	11214347	11214821	475	*	5.3377335084693	5.55452880732386	5.08249877162045	0.162134877088898	0.283667854543177	0.592387318757407	49.77	44.23	35.88	31.89
chrX	2459007	2459315	309	*	5.28132118416206	5.02586843548461	5.49827363808427	-0.161377684602885	0.283732472264868	0.592387318757407	29.28	35.88	46.92	43.48
chrX	6305341	6305841	501	*	5.6642171292538	5.43910725095526	5.8588969461033	-0.165124151485529	0.283805016643892	0.592387318757407	51.72	35.05	55.2	60.87
chrX	13089947	13090387	441	*	6.12868538971716	6.30953001266656	5.92187824892948	0.165482873437571	0.283834387294585	0.592387318757407	92.71	65.92	38.64	82.61
chr3R	11421834	11422387	554	*	6.55953719897205	6.38129135484941	6.7181625848186	-0.16719087486587	0.284171811319364	0.592928659871796	102.47	64.25	97.52	113.05
chr2L	4052101	4052370	270	*	5.46689550751784	5.22721784638144	5.67236994981722	-0.163665519294023	0.284525881747064	0.593390923104416	39.04	35.88	46.92	55.07
chrX	2984907	2985409	503	*	6.06557952158762	6.23116124492532	5.8784995138537	0.167071363257973	0.28465422761081	0.593390923104416	75.14	75.1	52.44	65.22
chrX	2145397	2146631	1235	*	7.68517719046909	7.5382091524639	7.81854801271806	-0.161575604692752	0.284675151306173	0.593390923104416	175.66	196.09	177.57	273.92
chr3R	25529566	25530491	926	*	6.75726406111776	6.59877849851836	6.90004984321455	-0.165080286910491	0.284705793696932	0.593390923104416	105.4	88.45	111.32	127.54
chr2L	6193754	6195045	1292	*	7.22946020230522	7.08409854334515	7.36150699188067	-0.161569353715382	0.284817747181692	0.593461444141337	127.84	143.52	146.28	182.62
chr3L	17432610	17434245	1636	*	8.01705152634423	7.90227363257087	8.12336704006859	-0.151853557868905	0.285145486547327	0.593976487007616	249.83	228.64	275.09	282.62
chr3R	7108612	7109623	1012	*	7.41369827012423	7.27720463631678	7.53838703690737	-0.15918365733436	0.28522130111936	0.593976487007616	154.19	156.04	167.45	204.36
chr3L	7240971	7242188	1218	*	8.41619023198437	8.30389005050043	8.52037668262261	-0.149263075555788	0.285376573935674	0.594005842584327	324.97	307.08	335.81	398.57
chr2R	14574161	14574648	488	*	6.44779347988102	6.25780469977455	6.61564908529639	-0.166862726362156	0.285391776416058	0.594005842584327	82.95	70.09	77.28	118.85
chr2L	3164992	3166621	1630	*	7.80856984934437	7.6791765274921	7.9273072276451	-0.156318714327987	0.285590147569885	0.594159528152513	197.13	212.78	214.37	272.47
chr3R	17681733	17682512	780	*	7.12099838316124	6.96723126313131	7.25994359878476	-0.163412672475176	0.285787597157467	0.594159528152513	137.6	112.65	129.72	176.82
chrX	12654081	12654617	537	*	5.86936544505812	6.05516376164121	5.65605178483079	0.163520291118936	0.285926261123099	0.594159528152513	71.24	61.75	31.28	69.57
chrX	12630013	12630356	344	*	5.2795934087863	5.4910686433021	5.03170559158151	0.159242941266466	0.285954565183555	0.594159528152513	44.89	45.06	24.84	40.58
chrX	759400	759786	387	*	5.79723303634052	5.55821091444641	6.00222579074708	-0.164084102403822	0.28598232327324	0.594159528152513	34.16	60.08	54.28	73.92
chr3R	29859556	29859923	368	*	6.23049411444817	6.05055310042785	6.39046025072377	-0.166596293828139	0.286079129119424	0.594159528152513	68.31	64.25	83.72	84.06
chr2R	15887323	15887389	67	*	3.39696160595949	2.64741981688419	3.88774485127606	-0.0970179926008349	0.286135359429426	0.594159528152513	5.86	6.68	16.56	13.04
chr3L	11404396	11404920	525	*	5.80137439270417	5.59266114089279	5.98367429865729	-0.164644933077343	0.286164160789366	0.594159528152513	55.63	40.89	77.28	49.28
chr3L	21617443	21618300	858	*	7.40444597772911	7.26100043303002	7.53490991717579	-0.160654996981593	0.286232588939257	0.594159528152513	159.07	147.7	156.4	214.5
chr3R	8723193	8723774	582	*	6.7950865875632	6.64456836933358	6.93137407563685	-0.16369433252815	0.286247712654758	0.594159528152513	102.47	97.63	122.36	121.74
chr3L	14656392	14657219	828	*	6.37289795505429	6.19582843985178	6.5305912939799	-0.166228329414788	0.286466953527772	0.594164281582934	67.34	79.27	89.24	95.66
chr2L	425290	425343	54	*	4.63245363713139	4.26882388455582	4.92263418678542	-0.142567731467113	0.28647107826395	0.594164281582934	12.69	25.87	33.12	27.54
chrX	5517326	5519004	1679	*	7.92030797016986	7.78213553048654	8.04639604537745	-0.158799748130189	0.286484633860509	0.594164281582934	199.08	241.15	217.13	311.61
chr3L	16129691	16130012	322	*	5.73434196963193	5.51156790279119	5.92727321546269	-0.163020512076318	0.287037752980665	0.595148965445992	59.53	31.71	68.08	53.63
chr3R	16208452	16208949	498	*	6.60995752201801	6.75948149130229	6.4431254469644	0.166152213790485	0.287186969011027	0.595245620298881	119.06	97.63	65.32	108.7
chr3R	21854500	21854695	196	*	5.43789850965183	5.19721965553614	5.64410789273739	-0.162409685806673	0.287314770257005	0.595245620298881	34.16	39.22	47.84	52.18
chr3R	14764962	14765318	357	*	5.56940067277348	5.76839756022266	5.33849543494723	0.163515662181376	0.287326874917057	0.595245620298881	49.77	59.25	43.24	37.68
chr3L	5812537	5813090	554	*	6.18232146444789	6.3603322008078	5.97921340529604	0.166118210204648	0.287436969514902	0.595245620298881	85.88	78.44	75.44	50.73
chr2R	14980748	14981967	1220	*	7.7859269903443	7.65821973512199	7.90324319337025	-0.156507821841875	0.287476132799341	0.595245620298881	225.43	178.57	220.81	257.98
chr3L	14321326	14321782	457	*	5.99323927871595	5.7921584143864	6.1696915143298	-0.165872795769747	0.287726468064034	0.595529447390254	50.75	60.08	67.16	76.81
chr4	359968	360488	521	*	6.41730853099348	6.22326363957756	6.58832133801701	-0.166028727285187	0.287876819321696	0.595529447390254	81	68.42	73.6	118.85
chr3L	7915305	7915863	559	*	5.39381828236846	5.81951661932534	4.78729481950215	0.110590382659687	0.287881142900308	0.595529447390254	65.38	47.56	45.08	10.15
chr3L	11342355	11342907	553	*	7.02720356300611	6.88632221693405	7.15554326828602	-0.162038678498803	0.287926768496038	0.595529447390254	129.79	106.81	151.8	133.34
chr2L	17500435	17501050	616	*	6.26385596305924	6.08357339098543	6.42409190450211	-0.165883485106628	0.288071639676089	0.595570649608295	72.22	63.42	81.88	89.86
chr3L	19815421	19815952	532	*	6.30777274984324	6.10418594324096	6.4861509807622	-0.165803384854488	0.288162224747988	0.595570649608295	74.17	63.42	66.24	113.05
chr2L	9123757	9124576	820	*	7.02185766094982	6.86923223910829	7.15987016288021	-0.162670297838307	0.288233419605161	0.595570649608295	127.84	105.97	125.12	160.88
chr3R	9053431	9053635	205	*	5.24136246892411	5.46405043235399	4.97791420242082	0.159085336031019	0.288284960630579	0.595570649608295	44.89	43.39	34.04	28.99
chr3R	30170810	30171131	322	*	5.49753639321903	5.26962227681035	5.69430891772652	-0.16253804991701	0.288338666481415	0.595570649608295	42.94	34.21	54.28	49.28
chrX	6733949	6734113	165	*	4.86397680776529	4.5344137189006	5.13207885395894	-0.147840329202944	0.288423421445596	0.595583781658656	14.64	31.71	36.8	33.33
chr3R	24649777	24650538	762	*	6.83403905916049	6.68131644334294	6.9721310162364	-0.162985605246065	0.288601517291308	0.595789599690778	109.3	95.96	117.76	133.34
chr4	1124188	1124926	739	*	7.3389051411847	7.19408958734242	7.47050119914416	-0.16073304106847	0.288702807429989	0.595836791101773	161.02	131.84	151.8	202.91
chr3R	21138446	21139054	609	*	6.74236738169661	6.87845179213572	6.5920968665244	0.163993292164835	0.289062651849427	0.596417426969065	115.16	120.16	82.8	110.15
chr3L	21688266	21688556	291	*	4.89158035309213	4.54712340323252	5.16944089138878	-0.144989357560574	0.289420528983448	0.596864535402734	11.71	35.05	38.64	33.33
chr3R	23787785	23788107	323	*	5.70981580222523	5.91340022265591	5.47270735199721	0.161903274281035	0.289436481298364	0.596864535402734	42.94	77.6	49.68	39.13
chr2L	1415307	1415577	271	*	5.58522769915906	5.36504222230035	5.77621535038522	-0.163090167970196	0.289656991905716	0.59694659650047	39.04	43.39	58.88	50.73
chrX	8890866	8891886	1021	*	6.9065477847691	7.03671021162588	6.7634667087228	0.16227259072214	0.28974489404258	0.59694659650047	124.91	137.68	98.44	118.85
chr3L	132003	132648	646	*	6.5775530190083	6.73804205090519	6.3969499171514	0.164969832422136	0.28976904974378	0.59694659650047	120.03	93.46	97.52	71.02
chr2L	22175960	22176378	419	*	5.66375598892035	5.44074841109128	5.85686226215962	-0.162381328439236	0.290043388453733	0.59694659650047	35.13	51.74	68.08	47.83
chr2L	23067241	23068415	1175	*	8.12955001085607	8.01908155074546	8.23215811002942	-0.148555918424309	0.290069079812658	0.59694659650047	257.64	261.18	299.93	301.46
chr2L	1980263	1980721	459	*	6.0062087724933	6.17677682439095	5.81273649400572	0.164317527605422	0.290156892075893	0.59694659650047	77.1	67.59	41.4	71.02
chr3R	4991737	4992652	916	*	7.11384450401119	6.9768204756115	7.23897568486302	-0.160452170395116	0.290172985492087	0.59694659650047	137.6	114.32	160.08	142.03
chrX	6778760	6779305	546	*	6.0915978709162	5.89877163337803	6.26166375854083	-0.165193594117562	0.290182898939883	0.59694659650047	57.58	61.75	70.84	82.61
chr2L	4210516	4212297	1782	*	7.8921618268898	7.77241810885857	8.00272401572115	-0.153468597033852	0.29018346464081	0.59694659650047	242.02	195.26	252.09	260.88
chr3R	17054392	17055268	877	*	7.13283657102354	6.96926600518569	7.27973588703391	-0.163078914045662	0.290335569461032	0.5969799488695	111.25	139.35	122.36	188.41
chr3L	2652135	2652567	433	*	6.15831019235623	5.96755451321897	6.32676394877636	-0.165100889224406	0.290356839683139	0.5969799488695	51.72	73.43	83.72	76.81
chr3L	21641080	21641584	505	*	6.16732781931309	5.96641559920383	6.34365022715648	-0.164961280733618	0.290506338348239	0.597125717649234	68.31	56.74	65.32	97.11
chr3L	20837638	20838809	1172	*	6.68031724137593	6.52070366520628	6.82401780028154	-0.163455625542468	0.290978842276941	0.597883869869721	81	102.64	115	111.6
chr3R	17670507	17670840	334	*	5.46364100518403	5.23021258889716	5.66450802910003	-0.159901095798128	0.291032585333451	0.597883869869721	45.87	29.21	57.96	43.48
chrX	11350065	11351633	1569	*	7.66550629953029	7.77628429675494	7.54550937904501	0.154887678395615	0.291599762935922	0.598672979851505	209.82	228.64	169.29	204.36
chr2R	4241937	4243518	1582	*	8.89401635680517	8.77872633783556	9.00077108557189	-0.149297060103543	0.291640233765469	0.598672979851505	458.67	419.73	425.97	598.57
chr3R	7079667	7080168	502	*	5.84754307741205	6.02273321022946	5.64810018707536	0.163494423767788	0.291653112864344	0.598672979851505	56.6	73.43	42.32	57.97
chr3R	16272034	16272339	306	*	5.38375589906967	5.58799956918025	5.14575219607198	0.159572688863129	0.291888529289209	0.598994369802842	41.96	54.24	33.12	37.68
chr2L	19003387	19004157	771	*	6.79044801137232	6.63021989888625	6.93464639157811	-0.162558217282865	0.29219228256592	0.599325255461912	88.81	109.31	111.32	133.34
chr2L	1116135	1118672	2538	*	8.98931313354133	8.89030500689463	9.08196077609467	-0.141087297965221	0.292207548536386	0.599325255461912	508.44	440.59	524.42	559.44
chr2L	6192532	6192588	57	*	4.76811941364001	4.43699047011481	5.03725528009203	-0.144901677004661	0.292568181671969	0.599902962526842	28.3	15.02	29.44	36.23
chr2L	21107790	21109619	1830	*	7.74297168809703	7.62273450208164	7.85395440251557	-0.152037611528013	0.293455252935395	0.601559513370264	192.25	201.94	223.57	239.14
chr2L	16306571	16307088	518	*	6.3966910507636	6.21215829168422	6.56027478216684	-0.163892395782495	0.293722633211913	0.60185652462619	67.34	80.94	80.04	108.7
chr2L	8949724	8951164	1441	*	7.52227388711457	7.39541724090541	7.63887195415251	-0.155082008163843	0.293758588036582	0.60185652462619	181.52	155.21	191.37	207.25
chr3R	27279869	27281709	1841	*	8.35494723079482	8.24205204017805	8.45964558488213	-0.147663104708521	0.29389798163865	0.601979769886445	285.94	319.59	322.93	381.17
chr2L	10265382	10265705	324	*	6.15111652483759	5.95987363278349	6.3199499942824	-0.163867674185858	0.294041059264123	0.601986291970821	64.41	60.08	69.92	89.86
chr2R	21899305	21899580	276	*	5.30449741803668	5.51981571385403	5.05130887269094	0.158148657530046	0.294059645847534	0.601986291970821	45.87	45.89	35.88	30.44
chr3R	19093583	19094002	420	*	6.32873248432886	6.48572957673825	6.15254057557282	0.163788906065555	0.294296211290037	0.602308275099787	102.47	76.77	62.56	79.71
chr3R	16347036	16347459	424	*	5.44707037577203	5.66320834467902	5.19274689936688	0.158472161441493	0.294650519765207	0.602870993443651	42.94	58.41	44.16	28.99
chr3L	257024	259452	2429	*	8.95451246664067	8.84722587676593	9.0543699307071	-0.144407305784152	0.294812517713006	0.602903479009905	465.5	455.61	461.85	601.47
chr3L	3100966	3101445	480	*	5.89784157049822	6.08477472568896	5.68303003713038	0.162706582934221	0.29482511840487	0.602903479009905	61.48	74.27	60.72	42.03
chr3L	7380508	7382238	1731	*	7.87628899657448	7.74233689333608	7.99885366871156	-0.156635234184067	0.294909369852536	0.602913477602183	248.85	179.41	221.73	289.87
chr2L	628388	628697	310	*	5.57774837665971	5.34509953613243	5.7780382002206	-0.160140508968941	0.295146969267547	0.603139709480289	31.23	50.07	56.12	53.63
chr2L	8908423	8908587	165	*	5.18088939332308	5.42016912512209	4.89387565740785	0.15426338890159	0.295178812669174	0.603139709480289	43.92	41.72	37.72	21.74
chr3R	12350252	12350608	357	*	5.90111344291119	5.70253125725214	6.07563936190239	-0.163094121792421	0.295269004236477	0.603161770686881	50.75	53.4	65.32	69.57
chr3L	19081155	19081819	665	*	6.92464291358004	6.77502795651357	7.06018956291938	-0.160064207676287	0.295473790130841	0.603417845060215	112.23	106.81	120.52	146.38
chr3L	5927789	5928365	577	*	6.99619830508798	6.8483108878578	7.13032570240589	-0.159469438054498	0.295846310892606	0.603955017738586	116.13	114.32	125.12	155.08
chr3R	5012078	5012254	177	*	4.43831774148744	4.06875509529052	4.73225659216288	-0.136247278231068	0.295951407642165	0.603955017738586	18.54	15.02	28.52	24.64
chr2L	8320372	8320725	354	*	6.08853200153635	5.87202336279575	6.276748441449	-0.161981262258325	0.295975323290872	0.603955017738586	71.24	45.89	57.96	97.11
chr3R	22034050	22034764	715	*	7.61008401321845	7.46636006723711	7.74077817089255	-0.157968361426233	0.296139478228425	0.604057385263225	183.47	170.23	168.37	259.43
chrX	5054972	5055636	665	*	6.530877739314	6.36132390665958	6.68258382895895	-0.162435982121212	0.296184514953997	0.604057385263225	75.14	89.29	93.84	111.6
chr3L	21626344	21626847	504	*	6.20110913173353	6.02320670577692	6.35946255600736	-0.163097565840522	0.296305176183401	0.604073182418813	74.17	55.91	87.4	76.81
chr2R	15991431	15991656	226	*	5.43252050775668	5.19220828155629	5.63846086472649	-0.15828270216822	0.29636611498985	0.604073182418813	43.92	29.21	46	53.63
chr2R	4787248	4787320	73	*	3.97506316483741	4.34057715694926	3.48432210897138	0.115969075561397	0.296430804798912	0.604073182418813	20.49	20.03	6.44	15.94
chr2R	24069122	24069593	472	*	6.80231289182906	6.63454065574315	6.95259145712312	-0.161851383747556	0.296804414192744	0.604556634026925	104.42	94.29	98.44	149.28
chr3L	5856284	5856643	360	*	5.79658383158213	5.98199252664399	5.58378380286653	0.161620474246928	0.296918039150509	0.604556634026925	54.65	71.76	52.44	43.48
chr2L	1065820	1066233	414	*	5.83533544208352	5.6296041961279	6.01535713896852	-0.161986224532764	0.296996967210061	0.604556634026925	55.63	43.39	59.8	69.57
chr2R	22896767	22897951	1185	*	6.98741972244548	7.11791217138352	6.84393970674346	0.158621755203092	0.297084920325969	0.604556634026925	143.46	134.35	119.6	110.15
chrX	7967220	7967759	540	*	6.22008936316586	6.38092194709041	6.03905096126806	0.162424899276654	0.297089425002072	0.604556634026925	84.9	81.78	46	85.51
chr3L	1576695	1577853	1159	*	7.14247489920196	7.26491941923147	7.00866631547599	0.157161880593517	0.297145514210417	0.604556634026925	159.07	148.53	124.2	133.34
chr3R	31559112	31559528	417	*	5.36339169152382	5.59877849851836	5.08196624554584	0.155045443456232	0.297254393075206	0.604616231376798	52.7	44.23	46	21.74
chr3L	3239681	3240834	1154	*	7.64807079520776	7.5279642944988	7.75894216761461	-0.151555975942499	0.297466371563307	0.604645175144996	180.54	188.58	214.37	218.85
chr3R	5462963	5465041	2079	*	8.19622047803045	8.08357339098543	8.30070542922779	-0.14767670793549	0.297474499838587	0.604645175144996	288.86	253.67	294.41	336.25
chr3L	3341273	3341621	349	*	5.65846570690289	5.44098469015017	5.84741622766936	-0.161006689633592	0.297507393009345	0.604645175144996	40.99	45.89	54.28	60.87
chr2L	13836848	13838344	1497	*	7.64026665326043	7.52048336816264	7.7508625703439	-0.15330557440004	0.297595045293168	0.604661556323135	196.15	171.06	233.69	197.11
chr3L	23245499	23245632	134	*	4.74104383251108	4.42231071295402	5.00194431714465	-0.145132204096723	0.297776965819327	0.604713625982405	19.52	23.36	32.2	31.89
chr3R	5296947	5297449	503	*	6.09180595381325	5.90729700005066	6.25537098326796	-0.162559703393878	0.297843590703014	0.604713625982405	62.46	57.58	74.52	78.26
chr3L	7349604	7349854	251	*	5.27421489713514	5.02931117563992	5.48351589339101	-0.156480353664696	0.297859469320279	0.604713625982405	36.11	29.21	46	43.48
chr4	276074	276419	346	*	5.42998901012611	5.1807188592482	5.6424687946835	-0.157753427496518	0.298244600161211	0.605333750313845	34.16	38.38	40.48	59.42
chr3L	16215518	16216291	774	*	7.18035218781621	7.03149564863965	7.31527614377186	-0.158565500019296	0.298597986380104	0.605830162257369	135.65	126	131.56	186.96
chrX	1857534	1857628	95	*	4.45153197783042	4.08025787941159	4.7465502992248	-0.135850518001725	0.298648671535323	0.605830162257369	14.64	19.19	27.6	26.09
chr2L	3786716	3787797	1082	*	7.44903427245082	7.56985905019685	7.31715788464482	0.15808922713861	0.299005649771437	0.606392397574375	192.25	187.75	123.28	195.66
chr3L	20769772	20770155	384	*	5.76168794146973	5.52136763169522	5.96763423132415	-0.158348957130832	0.299201752706838	0.606628159944981	29.28	62.58	57.04	68.12
chr3R	5393073	5393424	352	*	6.05930206228243	5.87028018666893	6.22640271306718	-0.161727462769572	0.299365408021257	0.606797945538129	70.26	46.73	77.28	72.47
chr3R	10042285	10042878	594	*	6.42895790865361	6.58407191238246	6.25513481227436	0.161633117672069	0.299503317326217	0.606797945538129	97.59	94.29	84.64	68.12
chrX	12581272	12581407	136	*	4.83673568469616	4.49468850180553	5.1130286148883	-0.141197301208901	0.29952511461998	0.606797945538129	11.71	33.38	35.88	33.33
chr3L	12660479	12660838	360	*	5.46456224970899	5.66139630005852	5.2365655442114	0.158334165495501	0.299926197316515	0.607448499337128	47.82	53.4	37.72	37.68
chr3R	19665255	19665878	624	*	6.32404208582118	6.47750761292587	6.15228695515117	0.161659124360147	0.300018053704154	0.607472589016647	83.93	94.29	72.68	69.57
chr2L	5049899	5050240	342	*	5.82016924007377	6.00266675227409	5.61119682340549	0.16087909691788	0.300227147965157	0.607733984303569	61.48	66.76	54.28	43.48
chrX	8196759	8196895	137	*	4.20401520641907	3.7623929200186	4.54166216326926	-0.124611783722053	0.300457480624994	0.607883118021081	8.78	18.36	24.84	21.74
chrX	15983823	15984239	417	*	6.26341223478116	6.04685029002684	6.45166893969667	-0.160514194649895	0.300501386814338	0.607883118021081	42.94	89.29	73.6	101.45
chr2R	15511716	15514584	2869	*	8.75983595101061	8.6520676938978	8.86011052954533	-0.144230776100754	0.300591923836852	0.607883118021081	352.3	452.27	445.29	484.08
chr3L	19869940	19871949	2010	*	8.1417441927539	8.03044308022906	8.24507023155259	-0.14734735141762	0.300620886455864	0.607883118021081	285.94	236.98	298.09	308.71
chr3R	4813462	4813714	253	*	5.5393664549076	5.74443026528952	5.30024766391987	0.158245751211672	0.300758475193479	0.607906542818133	54.65	52.57	46.92	31.89
chrX	2157861	2158960	1100	*	6.77270272231305	6.91560226723828	6.61407696542637	0.159585769351558	0.300982364761985	0.607906542818133	122.96	118.49	110.4	85.51
chrX	19681188	19681810	623	*	6.23311352591182	6.05347398977228	6.39284142231838	-0.161441999681858	0.301048320164692	0.607906542818133	64.41	68.42	78.2	89.86
chr2L	8468832	8469385	554	*	6.34502003904235	6.158467948597	6.51018819542166	-0.161459877793998	0.301068294935657	0.607906542818133	70.26	72.6	73.6	108.7
chr3L	23093542	23094156	615	*	6.22328461266615	6.0457723083973	6.38132894887241	-0.161458045118146	0.301069952452089	0.607906542818133	59.53	72.6	85.56	81.16
chr2L	20759530	20759702	173	*	5.14223882373778	4.87654168892122	5.36653018995818	-0.153009259733765	0.301112586629542	0.607906542818133	25.37	33.38	40.48	42.03
chr2L	10204813	10205181	369	*	5.97779167637851	5.78106819615748	6.1508808167052	-0.160885228015393	0.301292386532734	0.608078742930872	44.89	65.09	75.44	66.67
chr3R	10264876	10265464	589	*	6.34994410538026	6.17381112857025	6.5068944170795	-0.161142508419057	0.301510065415216	0.608078742930872	69.29	75.1	81.88	100
chr2L	21881564	21882563	1000	*	7.01252886044584	6.8607431966106	7.14985446286545	-0.159106947083586	0.301510631409245	0.608078742930872	135.65	96.8	126.04	157.98
chr3R	22686204	22686465	262	*	5.68794958791943	5.90099610246843	5.43789856547547	0.157006253729094	0.301533448131751	0.608078742930872	76.12	43.39	53.36	33.33
chr2L	5260949	5261471	523	*	5.96423616462049	5.76877409222619	6.13634836528818	-0.160913660651887	0.301598091794593	0.608078742930872	61.48	47.56	65.32	75.37
chr2L	4978823	4979318	496	*	6.31075658030741	6.11393832977046	6.48391905749798	-0.161080693608636	0.302016850044004	0.608740212802339	57.58	80.94	71.76	107.25
chr2R	17469680	17470102	423	*	5.73349746622694	5.91052247465421	5.53167216234084	0.159887086145363	0.302086429151615	0.608740212802339	58.55	61.75	43.24	49.28
chr3L	666665	667239	575	*	6.22971912093346	6.05331945177555	6.38688110808315	-0.16096991862467	0.30255440367473	0.609521560518941	58.55	74.27	92	75.37
chr2R	15542391	15542969	579	*	6.70148711217125	6.53804349599995	6.84828405048963	-0.159826102022775	0.302721536945308	0.609583698728944	79.05	106.81	105.8	124.64
chr3R	19162021	19162510	490	*	7.06690231709376	6.91568727777362	7.20376074895281	-0.158010925314222	0.302745727958971	0.609583698728944	128.82	112.65	122.36	172.47
chr3L	14350550	14351262	713	*	6.81395769228002	6.66943772586858	6.94530965517006	-0.157920204433248	0.302844727129579	0.609621460520247	103.44	100.13	123.28	123.19
chr3R	24192963	24194329	1367	*	7.46198681335171	7.33572291433134	7.57808398510637	-0.152643843852653	0.30315375237757	0.610048920541661	173.71	149.37	182.17	200.01
chrX	9089536	9090198	663	*	6.96673067493452	7.09159884168982	6.83002200794771	0.156887488808242	0.303261855586658	0.610048920541661	137.6	135.18	105.8	121.74
chr3R	13400100	13402117	2018	*	8.61504622834394	8.4956271565394	8.72533161346899	-0.148775926602597	0.303369742078306	0.610048920541661	380.6	341.29	345.01	501.47
chr3R	17114377	17114720	344	*	5.06574921903536	4.78921370360162	5.29770851622745	-0.146885651831449	0.303402682646691	0.610048920541661	36.11	19.19	49.68	28.99
chr3R	31776089	31776587	499	*	6.30305756943677	6.11981904048273	6.46562372692473	-0.160625786558877	0.303511406347924	0.610048920541661	61.48	77.6	78.2	98.55
chr3R	12648273	12649001	729	*	6.75358795923643	6.60361032457353	6.88943217173159	-0.158852244276892	0.303538886356125	0.610048920541661	86.85	107.64	126.96	110.15
chr2L	160405	162902	2498	*	8.70111169870172	8.79296442980237	8.60301088410271	0.140473013258809	0.303643584043006	0.610097939162845	438.18	448.93	358.81	418.86
chr3R	14363079	14364597	1519	*	7.51478930880899	7.38300318726046	7.63553831960655	-0.154580133489867	0.304349716671992	0.611072973018293	196.15	137.68	190.45	207.25
chr2R	9552935	9555888	2954	*	8.82852260327546	8.92066299398738	8.73009357754835	0.140850812421933	0.304363882006139	0.611072973018293	457.69	511.52	385.49	463.79
chr3L	1617642	1619003	1362	*	8.11675241310059	7.987552917831	8.23532657180622	-0.152276595034389	0.304370163209322	0.611072973018293	278.13	229.47	244.73	357.99
chr3L	15213242	15213531	290	*	5.34058019118295	5.08988031635628	5.55409721824175	-0.153192626992494	0.304537089333581	0.611246570057387	43.92	24.2	43.24	50.73
chr3L	346740	348368	1629	*	8.47003675654513	8.34507167690269	8.58503504467461	-0.150902545121697	0.304630768157701	0.611273097119401	359.13	291.22	310.05	457.99
chr4	63100	63619	520	*	6.39305057964803	6.2206673418902	6.54701725077341	-0.160004098573135	0.305034718488172	0.611804506041852	84.9	64.25	85.56	101.45
chr2R	5720893	5721142	250	*	5.27405555772327	5.02586843548461	5.48574843997554	-0.154121041366062	0.305056663009943	0.611804506041852	29.28	35.88	43.24	46.38
chr2L	18151271	18151599	329	*	5.71546739344231	5.90253101587953	5.50048348110449	0.158033185795562	0.30514945688998	0.611829090523403	71.24	48.4	44.16	46.38
chrX	627613	628266	654	*	5.95529961482268	5.75900776893846	6.12805463201033	-0.159521939285144	0.305370076557043	0.612066560459725	44.89	63.42	71.76	68.12
chr3L	12054867	12055166	300	*	5.61264224128117	5.40363432658961	5.79516681490032	-0.158036741432501	0.305468398958163	0.612066560459725	42.94	41.72	58.88	52.18
chr2L	4187398	4187730	333	*	5.72912755981493	5.52624917845531	5.90696191512079	-0.158753233140026	0.305509595532878	0.612066560459725	42.94	49.23	63.48	56.52
chr3L	6065816	6066227	412	*	5.63293446539395	5.82474548380373	5.41165337388823	0.157741532777809	0.305665538036222	0.612217530308774	62.46	50.9	46	39.13
