seqnames	start	end	width	strand	Conc	Conc_WD_SUMOnub	Conc_WD_NOnub	Fold	p.value	FDR	WD_SUMOnub1	WD_SUMOnub2	WD_NOnub1	WD_NOnub2
chr3R	25469957	25470297	341	*	6.39508681924266	6.0542000701881	6.67062331727301	-0.337751475020054	0.205662028113774	0.343452742385299	50.48	82.42	78.79	124.96
chr3R	22153336	22154699	1364	*	8.02365170008981	7.80194824638176	8.21577983630517	-0.29711651220938	0.205931329869951	0.343807366821044	166.1	280.22	277.08	317.52
chr3R	21512158	21515241	3084	*	8.96730233428627	8.76900793114034	9.14160601214767	-0.282744542335447	0.206037538953024	0.343889583262208	317.54	554.95	510.82	618.79
chr3R	22775176	22776609	1434	*	6.82835019953074	6.57577834061303	7.0432226443865	-0.318282057273913	0.206122639340281	0.343936532254637	91.19	99.59	103.74	160.05
chr3R	28593609	28593943	335	*	6.07073014542791	5.71204818201568	6.35775704003318	-0.338927545233245	0.206425187971793	0.344264828634483	42.34	62.5	63.03	100.99
chr3L	20925006	20925245	240	*	6.99491799088114	6.80051423541545	7.16620937197697	-0.284793078753392	0.20643344039371	0.344264828634483	112.36	110.58	139.2	148.06
chr3R	4797009	4798257	1249	*	6.0346022682812	5.63583195307436	6.34668127604585	-0.339480073086172	0.206722364135017	0.344651453267908	34.2	65.25	64.35	98.42
chr3L	7600760	7601057	298	*	6.62827433511347	6.37879497137306	6.84090601116322	-0.311511877198618	0.206975580258597	0.344978348432123	71.65	94.78	110.31	118.96
chr2L	12516326	12517058	733	*	6.83934329791088	6.56298944858027	7.07117487823021	-0.320306911669703	0.207342404657691	0.34546829195039	71.65	117.45	143.14	125.81
chr3R	7114600	7115407	808	*	6.64705497086574	6.42973829244513	6.83588148806153	-0.300119897276458	0.207470355173954	0.34546829195039	87.94	84.48	112.93	115.54
chr3L	3248490	3249224	735	*	6.48640882738874	6.1091782284102	6.78516789106893	-0.338742204575737	0.207493252077611	0.34546829195039	43.97	94.09	85.36	135.23
chr3R	29460570	29461316	747	*	6.39682164094608	6.04865789749072	6.67708511763459	-0.337036812476335	0.207498430778883	0.34546829195039	47.22	85.17	81.42	123.24
chr3L	12597295	12597859	565	*	7.84653774241904	7.69135866656911	7.98663460684311	-0.246621862622721	0.208222516349621	0.346578255087583	197.04	216.35	237.68	269.6
chr3R	18135837	18138362	2526	*	9.2392460219996	9.09306992997023	9.37196443133321	-0.232409508833574	0.208471268149846	0.346896649895431	444.56	647.68	644.77	680.41
chr2L	21765120	21765534	415	*	6.92587500936324	6.71820786891764	7.10737664709199	-0.297364186856586	0.208551284986207	0.346934171248756	112.36	98.22	123.44	152.34
chr3L	1093094	1093344	251	*	6.70651220467997	6.45190670981938	6.92285368156728	-0.317689048477572	0.208631824668454	0.346972541466516	83.05	92.03	97.17	145.5
chr2R	12460682	12460942	261	*	5.945003795272	5.57862450245251	6.23692923121029	-0.33736205129262	0.208736963121014	0.347051789138409	35.83	59.75	66.97	83.87
chr3R	6119625	6121020	1396	*	7.7214540426701	7.38698314527986	7.99279014179691	-0.334684643015462	0.208989040833076	0.347375231142424	89.56	245.2	239	270.45
chr3R	31840185	31841697	1513	*	7.15362360306399	6.92712660562526	7.34933946763206	-0.296863071242541	0.209382094031218	0.347846898312277	102.59	140.8	174.65	151.49
chr2L	12582115	12582591	477	*	7.67911267756752	7.49413916680839	7.84304257307272	-0.270809396381682	0.209388045132817	0.347846898312277	157.96	202.61	212.73	246.49
chr2R	18406974	18407372	399	*	5.99752912917417	5.66620433323868	6.26679417176116	-0.334807126853463	0.209455819290242	0.347857123697333	52.11	49.45	93.23	60.77
chr2L	18737422	18737699	278	*	7.19682761957793	7.0095007710716	7.36260262379492	-0.276058874697623	0.209509442067832	0.347857123697333	123.76	133.93	156.27	172.88
chr2R	24963251	24964010	760	*	7.26126671008407	7.08471920726386	7.41854600354124	-0.2721031401945	0.209585513014717	0.347887748713182	141.67	129.81	164.15	178.02
chr3L	16795616	16796749	1134	*	6.48445595257879	6.16959399648001	6.742760298424	-0.331303935217104	0.209670295031993	0.34793281228921	55.37	88.6	86.67	127.52
chrX	21073377	21074259	883	*	6.67802874213728	6.42955232464097	6.88993191914561	-0.319647158446079	0.209762406070242	0.347983384787437	100.96	71.43	101.11	136.08
chr3R	11200305	11200669	365	*	5.818338262857	5.46399665235993	6.10258404024684	-0.336249748269798	0.209816054435361	0.347983384787437	37.45	50.83	60.41	77.03
chr2R	22142840	22143788	949	*	7.54123539108382	7.31463653743181	7.73702726412686	-0.298711212498273	0.20996631606637	0.348136954158934	125.39	193	193.04	233.65
chr3L	19159676	19159998	323	*	6.88143840348229	6.66384220434341	7.07047582180661	-0.29859681817439	0.210050890366039	0.348181555502411	97.71	105.08	118.19	150.63
chr2L	14463934	14465007	1074	*	7.94764188576655	7.64464442597761	8.1979164430869	-0.328554163098428	0.21058599396591	0.348970008397558	117.25	282.97	256.07	331.22
chr2L	13121762	13122546	785	*	7.05853957874393	6.70110829373362	7.34476649805004	-0.335412216179841	0.210661168558489	0.348970008397558	57	151.1	166.77	158.33
chr2L	671250	671642	393	*	7.19544293251313	6.99478873573217	7.37156665366572	-0.294328527337554	0.210699963658953	0.348970008397558	146.56	108.52	152.33	178.87
chr2R	16150614	16151004	391	*	6.13599678129675	5.72525073661121	6.45534386263826	-0.336250095473933	0.210784478885026	0.34898184641499	30.94	74.86	78.79	96.71
chr2R	11045097	11047000	1904	*	8.45112905829776	8.20520212403385	8.66117645236655	-0.309191780644824	0.210828481955416	0.34898184641499	190.53	399.73	383.44	426.22
chr3R	9936456	9937856	1401	*	7.69501405938902	7.47733191008511	7.88411631354758	-0.291118123051964	0.210914890105561	0.34898184641499	140.04	216.35	250.81	221.67
chr2R	19702284	19702729	446	*	6.25235211654058	5.94973352179281	6.50236843062457	-0.329969608893426	0.210938339832416	0.34898184641499	57	66.62	70.91	110.41
chr2L	11200195	11201379	1185	*	7.09151037246347	6.87742645034897	7.27789252377277	-0.289506843474899	0.211161975416366	0.349226616638671	102.59	132.56	158.89	151.49
chr2L	7114665	7114965	301	*	5.87813291884198	5.05408229135166	6.39933064740032	-0.272793428572173	0.211201983990026	0.349226616638671	3.26	63.19	66.97	101.85
chr2R	17491075	17492734	1660	*	6.97083656415347	6.53629147397376	7.30434384440757	-0.33412991031392	0.211444851184594	0.349532466210677	40.71	144.92	128.69	187.43
chr3R	21613278	21613681	404	*	7.21328472858515	7.03043461190848	7.37554518297424	-0.274505366978223	0.211571769591534	0.34964652970821	130.27	131.18	154.95	177.16
chr2L	7529250	7529564	315	*	6.2769814941291	5.90722543463723	6.57104244180139	-0.335675854878935	0.211759704086878	0.349705425829876	47.22	72.8	64.35	125.81
chr3L	7651159	7651664	506	*	5.88596392629251	5.56281988885721	6.14980839151489	-0.331394192239694	0.211821151774094	0.349705425829876	42.34	52.2	73.54	68.47
chr2L	18743003	18743674	672	*	7.6320065089041	7.42262885197884	7.81481288056526	-0.299187675478135	0.211859880591492	0.349705425829876	213.32	129.81	216.67	233.65
chr2L	1427086	1427279	194	*	7.08093779808284	6.88447664672995	7.25382389381143	-0.288539331429056	0.211872535636142	0.349705425829876	131.9	104.4	158.89	146.35
chr3L	22936747	22937716	970	*	6.2537732217525	5.74177218204487	6.630897948469	-0.325647356970509	0.211897042850039	0.349705425829876	21.17	85.85	80.1	118.11
chr2L	17262529	17263695	1167	*	8.17300839129288	7.99832559022762	8.32880645944155	-0.260199658322853	0.212292009696799	0.350245080267871	213.32	298.08	300.72	342.34
chr2R	25019439	25019664	226	*	6.71315597786433	6.47768958407208	6.91552936593052	-0.307187169876472	0.212340068540734	0.350245080267871	94.45	83.79	137.88	103.56
chr3R	10213117	10213480	364	*	6.16832249242549	5.79800383271789	6.46273844385713	-0.33498066651621	0.212730197515286	0.350792734881121	43.97	67.31	61.72	114.69
chr3L	4708164	4708528	365	*	5.86735190971777	5.42305036112883	6.20655767930448	-0.33255081420863	0.212898517069786	0.350933085853697	26.05	59.75	60.41	87.3
chr2L	6341583	6342241	659	*	5.92561128281353	5.38970224173758	6.31548208001769	-0.321409437745794	0.212931570893174	0.350933085853697	17.91	65.94	61.72	97.57
chr2L	708085	708325	241	*	6.287225240742	5.91360320564821	6.5837210931788	-0.334384159721938	0.213083124864414	0.351087015503949	37.45	83.11	101.11	90.72
chr3L	6838969	6839642	674	*	7.75427664205361	7.54748203114705	7.93511168743004	-0.283584933091472	0.213287135153458	0.35132726737283	148.19	225.97	245.56	243.92
chr3L	8165456	8166719	1264	*	6.29696604940047	5.81499577683637	6.65761223617365	-0.327864078003728	0.213565106873194	0.351689184449938	26.05	86.54	73.54	128.38
chr2R	7191938	7196292	4355	*	9.55106062393859	9.4583162657628	9.63820128886204	-0.168150517131333	0.213762223268138	0.351917791619784	682.31	724.6	732.75	860.99
chr4	798795	799783	989	*	6.87191906059492	6.61372604949715	7.09084336874541	-0.31306493949254	0.214073401890707	0.352334004147819	79.79	116.07	116.87	155.77
chr3R	16232416	16232691	276	*	7.0432629799398	6.85544227797554	7.20942450359648	-0.280535432146184	0.214386357193521	0.352752913158159	123.76	107.83	147.07	148.92
chr3L	8822587	8823115	529	*	7.4965203666874	7.33403107322579	7.64254717666732	-0.257788286964915	0.214531309338086	0.352808417213312	166.1	156.6	189.1	210.54
chr2L	10034397	10034622	226	*	6.01708417570805	5.70960683459813	6.27040369958818	-0.327242183297455	0.21453697193806	0.352808417213312	45.6	59.07	72.22	82.16
chrX	7299747	7301180	1434	*	6.63507097819825	6.20966041071731	6.96318730188612	-0.329985966681472	0.214689005252193	0.352962288863695	94.45	53.57	60.41	189.14
chr2L	3818033	3818265	233	*	5.97297344413109	5.61315495182118	6.26072631499718	-0.332876062231671	0.214932352059586	0.353124889684766	37.45	60.44	64.35	89.01
chr3R	20960242	20961253	1012	*	7.02821436868249	6.67710150766302	7.31038236801567	-0.332133901118562	0.214943331365838	0.353124889684766	57	147.67	149.7	167.75
chr3L	17007497	17008053	557	*	7.05716754279241	6.82658690850483	7.25592342585467	-0.299099695821039	0.214963387376431	0.353124889684766	94.45	132.56	140.51	165.18
chr3R	23325744	23326525	782	*	8.50785496607008	8.36293479180101	8.6395373973377	-0.24412949160184	0.215627359778432	0.35411925217149	376.17	282.28	361.12	436.49
chr2R	13590617	13591459	843	*	7.95577571201295	7.76142106405254	8.12702897987535	-0.286537628538452	0.215746876455813	0.35421917137986	267.06	166.9	298.09	261.04
chr2R	17094896	17096275	1380	*	6.61316582443432	6.09603902380593	6.99305060813353	-0.32094023698557	0.215883074634027	0.354346416956395	22.8	114.01	102.43	152.34
chr2R	22270475	22271755	1281	*	8.6976500202017	8.55644428205432	8.82625884010213	-0.239697999210539	0.216008613094328	0.354456101454325	431.53	321.43	409.71	498.11
chr3R	9959347	9959610	264	*	7.08124541687677	6.82327238803683	7.30001166649975	-0.319099743487889	0.216684876275512	0.355469184259583	148.19	78.3	162.83	152.34
chr3R	21188707	21188962	256	*	6.10277177166528	5.82644566525735	6.33458384544357	-0.319306040116927	0.216809583551431	0.355577140967126	53.74	59.75	80.1	81.31
chr3L	20218691	20219564	874	*	6.29897195200142	5.99328556782272	6.55107607098452	-0.325045121801604	0.216985942478339	0.355769726980373	50.48	76.92	81.42	106.13
chr3L	3439931	3440781	851	*	7.81811742716641	7.60902679281154	8.00070505640457	-0.284477270272585	0.217094602341301	0.35579906554072	151.44	239.01	249.5	262.75
chr3L	6876670	6877186	517	*	7.40053218867227	7.21305891445725	7.56642181906234	-0.269404508514092	0.217121709036279	0.35579906554072	131.9	164.84	189.1	190
chr2R	12787924	12788738	815	*	7.1081652452584	6.9110808620471	7.28153362031896	-0.284771023218349	0.217380879878225	0.356127102259117	120.5	120.19	136.57	174.6
chr2R	6960270	6961229	960	*	6.54778123969419	6.90215708520555	6.07698776012191	0.324211095892626	0.217566721734708	0.356334861397839	84.68	154.54	28.89	106.13
chr3L	11716839	11717374	536	*	6.48385852962371	6.19512118225516	6.72433381731972	-0.319081521996465	0.217813818966618	0.356642805831699	58.62	87.91	118.19	93.29
chr2R	6545735	6545755	21	*	5.85125692956711	5.48912229458993	6.14048637732992	-0.33068631575192	0.217936960207294	0.356747675914163	34.2	55.63	70.91	70.18
chr3R	30240475	30241519	1045	*	7.56566953081947	7.23168198721564	7.83668792818717	-0.328988558023385	0.218155838166033	0.357009161021508	86.31	214.29	179.9	277.3
chr2R	17638657	17639291	635	*	7.05995008917917	6.85101851425108	7.24241646480145	-0.297148406625245	0.218318495945331	0.357178525751209	136.79	94.09	147.07	155.77
chr3L	13050977	13053238	2262	*	8.70251664213741	8.55121454610283	8.83944636909647	-0.237279361061649	0.219324786384021	0.358686452306823	317.54	432.7	418.9	497.25
chr3L	10305811	10306717	907	*	7.14119592030498	6.74401019717033	7.45230594793226	-0.330011124148272	0.21935901638509	0.358686452306823	48.85	165.52	162.83	187.43
chr2L	21374311	21375839	1529	*	7.64058122997484	7.48916585463743	7.77760371530881	-0.242517703829418	0.219490838424783	0.358804817647011	180.76	178.57	220.61	218.24
chr3L	4051202	4051984	783	*	6.95073752556647	6.739977141987	7.13459661175153	-0.288203358020937	0.22015325881624	0.359790260821234	97.71	116.07	128.69	152.34
chr3L	18184851	18186304	1454	*	7.44673819834163	7.10744098317012	7.72123692098906	-0.328144574860681	0.22031158968087	0.35995157426344	81.42	194.37	157.58	264.46
chr3R	30827644	30828192	549	*	6.40532618118117	6.04865789749072	6.69106450072598	-0.329054149309991	0.220496139065849	0.360076873324405	47.22	85.17	74.85	131.8
chr3L	3859253	3860368	1116	*	7.93744392315531	7.73608494440808	8.11411020157697	-0.278468145699501	0.220524096797645	0.360076873324405	166.1	260.31	266.57	287.57
chr2R	22165406	22166374	969	*	7.25474428690989	6.9435804871448	7.51055761601974	-0.32397016382143	0.220567215099164	0.360076873324405	76.54	169.65	157.58	207.12
chr3L	20582018	20582355	338	*	7.28306402984846	7.11137446261304	7.43647722363541	-0.265141343196302	0.220673168241522	0.360152451114914	143.3	133.24	164.15	182.3
chr3L	21043797	21044488	692	*	6.80625372163632	6.59450474392638	6.99086436809279	-0.28792806666379	0.220845146182525	0.360335715541595	89.56	103.71	123.44	130.95
chr3R	31276721	31278647	1927	*	8.10418642545687	7.92024839879513	8.26730275765018	-0.267903232797955	0.221298425622789	0.360975854197973	203.55	280.91	267.89	348.33
chr3R	10215063	10215465	403	*	6.50302016767041	6.26005651416421	6.71090343526371	-0.309665846279192	0.221357066794914	0.360975854197973	79.79	73.49	87.98	121.53
chr2L	2130279	2131269	991	*	6.54399835394036	6.20706910642756	6.81694756636748	-0.326666380404258	0.221511288394975	0.361129799632856	48.85	98.9	94.55	130.95
chr3R	26132573	26134017	1445	*	8.01352686028559	7.79667489554886	8.2020025877089	-0.288934296366547	0.221599313211052	0.361162044067254	164.47	280.22	273.14	315.81
chrX	13890393	13890806	414	*	6.9451826875303	6.60085581582583	7.22295871731848	-0.328597896167484	0.221650716128736	0.361162044067254	143.3	50.83	137.88	160.9
chr3R	7271675	7272353	679	*	6.2224977540503	5.97243700531275	6.4355513242748	-0.310492365692942	0.222013564334277	0.361501705145218	65.14	60.44	86.67	86.44
chr3L	6855206	6855801	596	*	6.97474117205568	6.71380012678557	7.19563647397738	-0.311421380838658	0.222041936207146	0.361501705145218	86.31	123.63	116.87	176.31
chr3L	18819134	18819696	563	*	6.91691090012156	6.68341189381462	7.1178301623169	-0.296637979783011	0.222080657274252	0.361501705145218	84.68	120.88	136.57	141.22
chr4	1097740	1098785	1046	*	8.74261269067987	8.55217323787841	8.9108198715949	-0.27165507050047	0.222098695442043	0.361501705145218	276.83	473.91	449.1	513.51
chr3L	3544749	3545229	481	*	6.53472522651801	6.30925452524415	6.72967471172836	-0.301405383088041	0.222347598037026	0.361779506463844	83.05	75.55	95.86	116.4
chr3R	21861355	21862186	832	*	7.07369197378362	6.83368019834941	7.27941177605081	-0.30160628468581	0.222390156795212	0.361779506463844	92.82	135.3	135.26	175.45
chr3R	19135652	19136796	1145	*	7.2932488829228	7.07260110570726	7.48458409182826	-0.292570917332894	0.222449151564318	0.361779506463844	113.99	155.22	153.64	204.55
chr2L	11068792	11070058	1267	*	8.50860137795088	8.35096757217404	8.65069555809603	-0.254862942255268	0.222726164377373	0.362132468178346	394.08	258.93	408.4	395.41
chr2L	11049767	11050002	236	*	6.83076984787853	6.62664089231662	7.00956398126315	-0.28680386057711	0.222977792265049	0.362443977357054	104.22	93.41	137.88	119.82
chr2L	13154454	13154837	384	*	7.30509708591447	7.13351089129889	7.45842775806715	-0.266767256032246	0.223158236642677	0.362602766120912	153.07	127.75	172.02	179.73
chrX	16860624	16861097	474	*	6.01105908291324	5.67624149502435	6.2826229483041	-0.32524806132335	0.223195606908284	0.362602766120912	39.08	63.19	73.54	82.16
chr3R	21780152	21780855	704	*	7.15775359532557	6.91240912640884	7.36737621361145	-0.301304366732487	0.223374331925152	0.362665553280498	91.19	149.73	166.77	163.47
chr2R	9698936	9699218	283	*	5.84411187873991	5.40713169963434	6.17904715372733	-0.325106915405229	0.223411257643269	0.362665553280498	24.43	60.44	69.6	75.32
chr3L	10853216	10853313	98	*	5.90391172015311	5.60644473061546	6.15040522893546	-0.322451800644032	0.223414476171968	0.362665553280498	52.11	45.33	76.16	65.9
chr3R	30258771	30260173	1403	*	7.9590129960262	7.739453905738	8.1495294180434	-0.293773789048782	0.223684102640762	0.363005625710291	185.64	241.76	212.73	355.18
chr2L	19395430	19395817	388	*	6.81379549711486	6.59582730946589	7.00311347326808	-0.289238449631349	0.224011249035783	0.363438836449616	86.31	107.14	124.75	131.8
chr2L	21068683	21068931	249	*	6.56572138324795	6.2515876882775	6.82353602898015	-0.321624517178457	0.224447198494848	0.364012232130055	52.11	100.28	102.43	124.1
chr2R	24555173	24555508	336	*	6.37005655736298	6.12219884817555	6.58150989370349	-0.306286823029834	0.224485264240549	0.364012232130055	65.14	74.18	87.98	103.56
chr2R	14332461	14332816	356	*	6.15044050717488	5.84505469849078	6.40234039693793	-0.319719901323436	0.225084072645702	0.36485965563297	45.6	69.37	82.73	86.44
chr3L	3403418	3404040	623	*	6.67701354358476	6.4588270345627	6.86649612104012	-0.297184620990684	0.225128742294652	0.36485965563297	92.82	83.11	102.43	130.95
chr2R	7425003	7425242	240	*	7.22026429425743	6.98832033702304	7.42003175240462	-0.305306357767331	0.225210472907674	0.364894155916165	161.21	92.72	179.9	162.61
chr3R	25517843	25518301	459	*	5.95411431620363	5.45181730902861	6.32597217240823	-0.316040211828862	0.225603938176205	0.365433585932318	19.54	68	94.55	65.9
chr3L	22749301	22750248	948	*	6.05511513280682	5.69795550328835	6.34116814188373	-0.32508753768298	0.225919856588018	0.365761251400642	35.83	68	74.85	87.3
chr3L	704668	705016	349	*	6.09215437809246	5.77440106912278	6.3523988666454	-0.321261591567639	0.225927398786317	0.365761251400642	45.6	63.87	93.23	70.18
chr3L	12098358	12100335	1978	*	8.27340380159216	8.05867278511897	8.46027600714809	-0.286511065816769	0.226171270012275	0.365913643673586	190.53	342.73	326.98	377.43
chr2R	19624335	19624659	325	*	6.19724289362819	5.72661014062963	6.55152801459102	-0.31910916102863	0.226251610708824	0.365913643673586	22.8	83.11	84.04	103.56
chr3L	10531076	10532437	1362	*	7.76942115409987	7.54088901488524	7.96665393389679	-0.294804746457421	0.226265969773161	0.365913643673586	141.67	230.77	212.73	287.57
chr2L	14308712	14309210	499	*	7.17591554595256	6.98144526723634	7.3472585532857	-0.274199128004974	0.226367665556693	0.365913643673586	113.99	138.74	153.64	172.03
chr2L	4282694	4283371	678	*	6.76251606493518	6.53972947053298	6.95545670201751	-0.292016509944665	0.226369246062647	0.365913643673586	83.05	103.02	115.56	132.66
chr2L	6176509	6176796	288	*	6.41066614739065	6.18208291537045	6.60793696174125	-0.300898183896744	0.226385201113275	0.365913643673586	76.54	68.68	93.23	101.85
chr3R	13404606	13405899	1294	*	6.45108850431062	6.06187665822253	6.75729634744056	-0.324802748759758	0.226849923114723	0.366566645033079	37.45	96.16	87.98	128.38
chr3R	14753112	14753644	533	*	6.57024337272668	6.35008702111217	6.76120912104323	-0.292554088363963	0.226951437518712	0.366632547043207	81.42	81.73	114.25	102.7
chr3L	9546404	9547198	795	*	7.67939025390784	7.50094881416262	7.83817048505862	-0.263704793418117	0.227012845366995	0.366633640310474	164.47	197.81	200.91	256.76
chr2L	490976	492455	1480	*	8.60202648863117	8.45206639068789	8.73785631604857	-0.24080579464577	0.227255105506473	0.366926737615025	337.09	363.33	350.62	503.24
chr2L	2850165	2850402	238	*	5.81868537362394	5.46200204908522	6.10443332890623	-0.324282004829031	0.227436986794251	0.367041460581233	58.62	29.53	68.28	69.32
chr2L	12025429	12025698	270	*	6.26508079966571	5.98346763969583	6.50059878817965	-0.314436530051782	0.22744775617598	0.367041460581233	53.74	72.8	80.1	100.99
chr3L	14643689	14643938	250	*	7.2373085449234	7.04369912771726	7.40798314262477	-0.271964537945773	0.227577876831872	0.36715329835222	123.76	140.11	186.47	153.2
chr2L	19909804	19912136	2333	*	8.14424980529454	7.90422671366376	8.34997791599152	-0.300265799936094	0.227751013990633	0.367305731780664	169.36	309.76	266.57	385.99
chr3L	3535638	3537296	1659	*	7.9500378362247	7.79638647629115	8.08888854237656	-0.244462441012502	0.227794046676629	0.367305731780664	216.58	228.03	239	305.54
chr3R	8215412	8216201	790	*	8.2669261238948	8.09834100734783	8.41785641273287	-0.263705286282776	0.227916448105007	0.367404965877151	333.83	214.29	351.93	332.07
chr2R	5708617	5709910	1294	*	7.27410620328313	7.10285409320521	7.42717010537317	-0.26298198424311	0.228270116384052	0.367876853339702	141.67	133.24	160.21	184.01
chr2R	17619997	17620893	897	*	7.39863559355187	7.13356932327738	7.62247759660259	-0.307167445821338	0.228675010876745	0.368431022327972	96.08	184.76	210.11	184.01
chr3L	22190813	22192123	1311	*	8.49282037038402	8.3658453387549	8.60951843239744	-0.208570958731092	0.22901641060311	0.368852139606206	301.26	358.52	372.94	408.24
chr2L	21762732	21764038	1307	*	7.86726890569328	7.7256646562742	7.99620817776893	-0.227264529052664	0.229173540756239	0.368852139606206	203.55	219.78	254.75	255.9
chr2R	15816971	15818307	1337	*	7.31424745226349	7.05474134534108	7.53411436660117	-0.30528926106158	0.229243488043866	0.368852139606206	92.82	173.08	177.28	193.42
chr3L	8885102	8885463	362	*	6.42979933699516	6.09475229717489	6.70151389622403	-0.321149743066632	0.229303579147918	0.368852139606206	43.97	92.72	103.74	104.41
chr2R	17806716	17807217	502	*	7.08581187765213	6.90115310378389	7.24949459969804	-0.274905289155668	0.22932552773138	0.368852139606206	131.9	107.14	156.27	148.06
chr2L	138861	139173	313	*	5.94673287898928	5.59921110390797	6.22658092616484	-0.322234828980226	0.22936095218536	0.368852139606206	35.83	61.13	76.16	73.6
chr2R	20614466	20614732	267	*	5.88423084539061	5.48787677272299	6.19483163080442	-0.322831175658033	0.2293640768729	0.368852139606206	29.31	60.44	64.35	82.16
chr2L	2198803	2200489	1687	*	8.11388466010275	7.94331999354217	8.26639928151729	-0.252721377490139	0.229464925330558	0.368916046396959	205.18	287.09	288.9	326.94
chr2L	15469292	15469493	202	*	6.88042828437527	6.68682817850521	7.05109564848352	-0.275714343604334	0.229606500357973	0.369012632445718	100.96	105.08	130	135.23
chr3R	27234344	27235061	718	*	6.77257831634898	6.56400238768237	6.95477349172803	-0.287890573139576	0.229789910513859	0.369012632445718	94.45	94.78	110.31	137.79
chr3L	18817255	18817731	477	*	6.28665690032748	5.92179886966805	6.57761759959866	-0.322774777084787	0.229818604284383	0.369012632445718	37.45	83.79	84.04	106.98
chr3L	18249208	18250180	973	*	7.46382831795277	7.24169502422223	7.65627901964243	-0.288571082158197	0.229820426119005	0.369012632445718	117.25	185.44	187.78	215.68
chr3L	4230759	4231124	366	*	7.3520524757787	7.18724637437973	7.49994733174915	-0.255064886772198	0.229830627463293	0.369012632445718	146.56	144.92	172.02	190
chr2L	4905500	4906040	541	*	7.14701429998514	6.96112992327214	7.3116589870168	-0.27172671884965	0.230153316409765	0.369432483692036	122.13	127.06	143.14	174.6
chr2R	8350761	8351291	531	*	7.25837582047784	7.08877531592423	7.41011926385091	-0.262092851421507	0.230614898995471	0.370074998733561	146.56	125.69	170.71	169.46
chrY	956813	957238	426	*	6.06453773658391	6.32309349363343	5.74930165350362	0.318413331257248	0.230684104843934	0.370087680293072	92.82	67.31	45.96	61.62
chrX	18483347	18483989	643	*	6.02643081666746	5.73263094951061	6.27040369958818	-0.3195910120691	0.230774978631045	0.37013510786281	65.14	41.21	72.22	82.16
chr2R	11100513	11100744	232	*	6.65020002295456	6.39806317420864	6.86475776726253	-0.30195489182595	0.231029406375522	0.370353847337909	68.39	100.28	108.99	124.1
chr3R	29788148	29788422	275	*	6.07939218458066	5.79008250443487	6.32026392730056	-0.313638859678107	0.231080263145124	0.370353847337909	48.85	61.81	85.36	74.46
chr3L	1256096	1257443	1348	*	8.13585922906659	8.00016719114389	8.25987880018329	-0.229364845982316	0.23109540217358	0.370353847337909	283.35	228.71	317.79	295.27
chr2R	12453177	12454457	1281	*	6.68281400315994	6.46109684250504	6.8749524280964	-0.291342247580323	0.23116744532232	0.370362949589818	81.42	94.78	106.37	128.38
chr3L	11444036	11446328	2293	*	7.94314858022091	7.7493666072624	8.11395721436078	-0.270239006707323	0.231223779526922	0.370362949589818	169.36	260.99	263.95	290.14
chr2R	14004590	14004942	353	*	6.3891659016301	6.15452802617419	6.59092733956594	-0.302439038912243	0.231793713822258	0.371177360834211	76.54	65.94	86.67	106.13
chr3R	6336045	6336692	648	*	6.02311210018277	5.70256576889949	6.28522459450706	-0.318807335106611	0.232128760499003	0.371615308176208	42.34	61.81	66.97	89.01
chr2L	4799941	4800292	352	*	7.03748156903864	6.83143639404988	7.21774349461034	-0.278294818613918	0.232313173773459	0.371760492639041	99.33	128.44	147.07	150.63
chr2L	12472400	12473458	1059	*	6.45749345148855	6.0839555543017	6.75393642449811	-0.32115121210513	0.232342610357313	0.371760492639041	37.45	98.22	103.74	112.12
chr2R	16386571	16388183	1613	*	7.01940314347333	6.75174164593398	7.24509156796211	-0.306938324565217	0.232623949644902	0.372112025438864	78.16	137.36	133.94	169.46
chr3L	16981506	16981937	432	*	5.81581517090625	5.26972306513701	6.21101755472364	-0.302635682591055	0.232700830993919	0.37213640177756	14.66	62.5	61.72	86.44
chr3L	1030194	1032518	2325	*	8.30183003075921	8.12678073870115	8.45791949225352	-0.256969211824773	0.233075780807836	0.372613911409158	227.98	331.05	313.85	389.42
chr3L	545959	546591	633	*	6.5847990641457	6.24917356266647	6.85689335512952	-0.319448338312454	0.233122866223686	0.372613911409158	50.48	101.65	90.61	141.22
chr4	719502	720965	1464	*	7.07169789381642	6.67905283395213	7.3800217750237	-0.320021643566783	0.233242717868767	0.372706799304856	45.6	159.34	162.83	170.32
chr2L	1396776	1397073	298	*	6.87120951946425	6.65839421087543	7.05662980878344	-0.285833226529672	0.233376886697889	0.372761377776486	92.82	109.21	118.19	148.06
chr3R	18785604	18786578	975	*	6.77274045140572	6.32249743085444	7.11538673176763	-0.31511183821307	0.233400365743766	0.372761377776486	30.94	129.12	115.56	161.76
chr2L	19344006	19344593	588	*	6.81599338368418	6.59202215138759	7.00982143703117	-0.289036133681336	0.233530769889178	0.372811912014872	83.05	109.89	120.81	136.94
chr3L	10386817	10388743	1927	*	8.6052798314862	8.48598253216849	8.71546135974739	-0.200287668895819	0.233555516190202	0.372811912014872	333.83	383.25	393.95	446.76
chr3L	21098546	21099676	1131	*	7.83532030993192	7.64588087124599	8.00274710260675	-0.268385248476601	0.234539976864399	0.37419087509221	167.73	232.83	224.55	288.42
