chrom	-2000	2000	GeneID_FBID_notChanged
chr2L	23174238	23179906	lncRNA:CR46450_FBgn0287461_notChanged
chr2R	9093372	9097526	snoRNA:Psi28S-2949_FBgn0082981_notChanged
chr3R	14899563	14903563	RpS5b_FBgn0038277_notChanged
chr2R	6651217	6657267	Opbp_FBgn0050443_notChanged
chrX	8133713	8137713	cyr_FBgn0030001_notChanged
chrX	18021870	18030261	CG6867_FBgn0030887_notChanged
chr2L	10304922	10310045	CG4968_FBgn0032214_notChanged
chr2R	7498145	7502145	dpa_FBgn0015929_notChanged
chrX	18086532	18090532	CG7536_FBgn0030890_notChanged
chr3R	30881503	30885503	CG15547_FBgn0039809_notChanged
chrX	11338084	11342084	Kap3_FBgn0028421_notChanged
chr3R	29680278	29684278	CG7582_FBgn0039681_notChanged
chr2R	16999941	17003941	ste24a_FBgn0034176_notChanged
chr2L	16133272	16137272	CG34168_FBgn0085197_notChanged
chrX	18492168	18496168	CG15043_FBgn0030929_notChanged
chr3R	19877719	19888030	Ask1_FBgn0014006_notChanged
chr3R	4335674	4339674	Skp2_FBgn0037236_notChanged
chr2R	11123647	11127647	Cyp12d1-d_FBgn0053503_notChanged
chrX	11875168	11879168	CG10352_FBgn0030348_notChanged
chrX	20655122	20663425	Cyp6v1_FBgn0031126_notChanged
chr2L	1168181	1172789	CG31922_FBgn0051922_notChanged
chrX	17247502	17251502	CG8675_FBgn0030834_notChanged
chr2R	23841286	23845286	shu_FBgn0003401_notChanged
chr2R	15399096	15473884	Stacl_FBgn0263980_notChanged
chr2L	6446403	6450403	CG9527_FBgn0031813_notChanged
chrX	2917770	2926426	CG3588_FBgn0025643_notChanged
chr2R	24529594	24535391	CG13585_FBgn0035020_notChanged
chr2R	16108331	16118996	Asph_FBgn0034075_notChanged
chr3R	21555182	21559182	slou_FBgn0002941_notChanged
chr2R	24605673	24610788	CG42361_FBgn0259707_notChanged
chr3R	11947129	11951129	Cad87A_FBgn0037963_notChanged
chr3R	19029503	19034409	CG6013_FBgn0038675_notChanged
chrX	17856084	17860084	asRNA:CR43981_FBgn0264713_notChanged
chr3R	17538421	17547148	SF1_FBgn0025571_notChanged
chr2R	22664359	22668764	lncRNA:CR42868_FBgn0262142_notChanged
chr2R	13196850	13204709	ValRS_FBgn0027079_notChanged
chr3R	25044323	25049409	CG11786_FBgn0039264_notChanged
chr3L	1721153	1725153	CG18171_FBgn0035262_notChanged
chr2L	5094227	5101294	CG4230_FBgn0031683_notChanged
chr3L	7909954	7913954	pbl_FBgn0003041_notChanged
chrX	5514608	5520771	CG12730_FBgn0029771_notChanged
chr2L	788798	792798	Pkg21D_FBgn0000442_notChanged
chr3L	21738309	21742309	CG14566_FBgn0037127_notChanged
chr2L	10730653	10735307	Dpy-30L1_FBgn0032293_notChanged
chr3R	18571091	18592726	CG7694_FBgn0038627_notChanged
chr2R	14217898	14232620	CG8468_FBgn0033913_notChanged
chr2R	10261827	10265827	lncRNA:CR30009_FBgn0050009_notChanged
chrX	11602194	11606194	CG2533_FBgn0030319_notChanged
chrX	11885162	11889162	CG10353_FBgn0030349_notChanged
chr2L	4386327	4394778	Tps1_FBgn0027560_notChanged
chr3R	4252708	4257833	TwdlV_FBgn0037227_notChanged
chr3R	6342029	6347087	CG17919_FBgn0037433_notChanged
chr2L	6486756	6490756	KFase_FBgn0287695_notChanged
chr2L	265505	269505	CG17075_FBgn0031239_notChanged
chr2L	10230507	10236450	eEF1delta_FBgn0032198_notChanged
chr3L	14548975	14552975	Gbs-70E_FBgn0036428_notChanged
chr2R	22172922	22179428	CG6758_FBgn0034704_notChanged
chrX	3699857	3705285	lncRNA:CR45102_FBgn0266549_notChanged
chr2R	7937659	7941659	CG30380_FBgn0050380_notChanged
chr3R	14558935	14563521	CG14850_FBgn0038239_notChanged
chrX	19681808	19689658	Ubqn_FBgn0031057_notChanged
chrX	16294671	16305308	CG3632_FBgn0030735_notChanged
chr3L	7248640	7254598	asRNA:CR43470_FBgn0263447_notChanged
chr2R	15113236	15146783	chn_FBgn0015371_notChanged
chrX	4802862	4806862	CG2861_FBgn0029728_notChanged
chr3R	16602861	16606861	CG10345_FBgn0027562_notChanged
chrX	12905105	12909942	mRpL49_FBgn0030433_notChanged
chr2R	11382114	11386114	Sod3_FBgn0033631_notChanged
chrX	2468043	2472043	boi_FBgn0040388_notChanged
chr2L	19488104	19492104	CG10194_FBgn0032790_notChanged
chr2R	14871953	14877739	Cyp6a17_FBgn0015714_notChanged
chr2R	11987131	11994350	CG8298_FBgn0033673_notChanged
chr3R	17665572	17669825	CG45045_FBgn0266405_notChanged
chr4	173455	177874	asRNA:CR45198_FBgn0266725_notChanged
chr3L	17527861	17531861	Edc3_FBgn0036735_notChanged
chr2L	17434600	17438600	CG33928_FBgn0053928_notChanged
chr2R	14622007	14626091	snoRNA:Me28S-G2703c_FBgn0082929_notChanged
chr2L	5594833	5600636	CG18266_FBgn0031724_notChanged
chr3L	21169930	21173930	Ac78C_FBgn0024150_notChanged
chr2L	10248737	10253714	CG31717_FBgn0051717_notChanged
chr2R	11316676	11320676	nompA_FBgn0016047_notChanged
chr3L	15561427	15567559	SCCRO_FBgn0036510_notChanged
chr2R	22892435	22897745	CG3700_FBgn0034796_notChanged
chr2L	4963425	4967425	asRNA:CR43824_FBgn0264372_notChanged
chr2R	14743961	14748714	Dro_FBgn0010388_notChanged
chr2L	10297847	10301847	CYLD_FBgn0032210_notChanged
chr2R	21325056	21329199	snoRNA:Psi18S-841a_FBgn0086669_notChanged
chr2R	7037130	7041813	CR12842_FBgn0033131_notChanged
chr4	1196852	1226467	Mitf_FBgn0263112_notChanged
chr3R	19926644	19930644	CG4459_FBgn0038753_notChanged
chr3L	5129545	5134127	CG15212_FBgn0040842_notChanged
chr4	1160158	1164158	CG32017_FBgn0052017_notChanged
chr2R	21191571	21201431	Lapsyn_FBgn0034602_notChanged
chrX	15735120	15739120	Arp6_FBgn0011741_notChanged
chr3R	13257517	13261517	Ace_FBgn0000024_notChanged
chrX	9317359	9326458	c12.2_FBgn0040234_notChanged
chr3L	19610455	19615489	PIG-F_FBgn0036893_notChanged
chrX	3174440	3345767	dnc_FBgn0000479_notChanged
chr2R	11450043	11467270	E(Pc)_FBgn0000581_notChanged
chr2R	7653072	7658770	CG30491_FBgn0050491_notChanged
chr2L	8124890	8128890	CG12375_FBgn0031987_notChanged
chr3R	17682915	17686915	CG31251_FBgn0051251_notChanged
chrX	8115012	8121130	CG1575_FBgn0029999_notChanged
chr3R	25095672	25104146	CG33096_FBgn0053096_notChanged
chr2R	13572257	13576257	CG42808_FBgn0261990_notChanged
chrX	8092064	8096064	UbcE2H_FBgn0029996_notChanged
chr2R	22226574	22230574	Oatp58Dc_FBgn0034716_notChanged
chr2R	24662398	24667439	ND-19_FBgn0035046_notChanged
chrX	8141835	8145835	CG17982_FBgn0030006_notChanged
chrX	6841921	6845921	CG14435_FBgn0029911_notChanged
chr3R	24657621	24662265	CG31126_FBgn0051126_notChanged
chrX	10845092	10849092	sbr_FBgn0003321_notChanged
chr2L	10856094	10860094	aurB_FBgn0024227_notChanged
chr2R	7651954	7655954	Rpt1_FBgn0028687_notChanged
chr3R	18661552	18665552	Cpsf73_FBgn0261065_notChanged
chrX	19850214	19861379	Nup205_FBgn0031078_notChanged
chr3L	9408832	9412832	CG4022_FBgn0035986_notChanged
chrX	20659917	20671669	CG1835_FBgn0031127_notChanged
chr3R	9799280	9805461	CG8526_FBgn0037759_notChanged
chr2L	1553129	1611389	haf_FBgn0261509_notChanged
chrX	14677568	14683418	CG5321_FBgn0030575_notChanged
chr3R	25067927	25072914	CG11839_FBgn0039271_notChanged
chr3R	21867514	21871514	CG31174_FBgn0051174_notChanged
chr2R	23077038	23081038	Art7_FBgn0034817_notChanged
chr2L	17471215	17475215	BicD_FBgn0000183_notChanged
chr3R	9791295	9799754	CG8516_FBgn0037757_notChanged
chr2R	11823345	11829097	CG13192_FBgn0033653_notChanged
chr2L	19396493	19400493	CG17544_FBgn0032775_notChanged
chr3R	15137958	15143715	CG3987_FBgn0038292_notChanged
chr2R	14991835	14995835	CG10265_FBgn0033990_notChanged
chr3R	15777805	15783092	CG5614_FBgn0038359_notChanged
chrX	9248420	9257953	CG17754_FBgn0030114_notChanged
chr2R	7061569	7065569	Tsp42Eq_FBgn0033138_notChanged
chr3L	5762084	5766084	snoRNA:Psi28S-1837c_FBgn0082994_notChanged
chr3L	11678344	11682344	CG32085_FBgn0052085_notChanged
chrX	6072857	6076857	Tsp5D_FBgn0029837_notChanged
chr3R	6106134	6111733	Obp83cd_FBgn0046878_notChanged
chr2L	12170981	12176091	crok_FBgn0032421_notChanged
chr3R	18240531	18252550	14-3-3epsilon_FBgn0020238_notChanged
chrX	619530	625051	Vsp37A_FBgn0016038_notChanged
chr3L	7508986	7519316	CG7546_FBgn0035793_notChanged
chr3L	7638446	7642446	Urm1_FBgn0053276_notChanged
chrX	6587290	6592646	CG17717_FBgn0029877_notChanged
chr2R	12176553	12180553	EndoG_FBgn0033690_notChanged
chr3R	11648971	11657691	Elp1_FBgn0037926_notChanged
chr3R	26168847	26189307	CG31323_FBgn0051323_notChanged
chrX	23082672	23087536	CG17169_FBgn0040514_notChanged
chr2R	18630045	18634045	zda_FBgn0034368_notChanged
chr3R	10866642	10870642	SelR_FBgn0267376_notChanged
chr3R	25063591	25067591	veli_FBgn0039269_notChanged
chr3R	8360554	8364554	CG9684_FBgn0037583_notChanged
chr2L	11121777	11131335	Nup160_FBgn0262647_notChanged
chrX	8898264	8902264	Uros1_FBgn0030066_notChanged
chr2R	8612722	8627203	Cirl_FBgn0033313_notChanged
chr2R	10883019	10888375	CG18004_FBgn0033566_notChanged
chr2L	16859489	16863489	CG6012_FBgn0032615_notChanged
chr3R	20650450	20654450	GluRIID_FBgn0028422_notChanged
chr2L	8431598	8435598	grk_FBgn0001137_notChanged
chr3R	24167562	24171562	CG5510_FBgn0039160_notChanged
chr2R	21658007	21662007	Rae1_FBgn0034646_notChanged
chrX	15907676	15911676	CycD_FBgn0010315_notChanged
chr3L	12739718	12747154	CG32112_FBgn0052112_notChanged
chrX	3480322	3484322	CG10804_FBgn0029663_notChanged
chrX	5745747	5754077	CG4078_FBgn0029798_notChanged
chr3R	30744290	30748290	Npc2h_FBgn0039801_notChanged
chrX	20237855	20245209	obst-A_FBgn0031097_notChanged
chrX	11904868	11908868	CG43156_FBgn0262686_notChanged
chr2L	11204092	11208092	lncRNA:CR43859_FBgn0264441_notChanged
chr2L	205297	209297	CG11617_FBgn0031232_notChanged
chr2L	5262001	5267899	Cyp4ac1_FBgn0031693_notChanged
chr3R	24106960	24110960	eIF4EHP_FBgn0053100_notChanged
chr3L	15814979	15820621	CkIIalpha-i1_FBgn0015025_notChanged
chr2L	4848641	4854640	Mon1_FBgn0031640_notChanged
chr2L	2835833	2839833	CG3119_FBgn0031466_notChanged
chr3R	12503793	12510139	Hsp70Bb_FBgn0013278_notChanged
chr3L	21194831	21199738	CG34261_FBgn0085290_notChanged
chr3L	18673800	18679876	GNBP1_FBgn0040323_notChanged
chr3R	4639963	4645292	MED31_FBgn0037262_notChanged
chr2L	19133233	19137233	l(2)37Cg_FBgn0086447_notChanged
chrX	15888589	15893547	CG15916_FBgn0030704_notChanged
chr2L	16350934	16356539	CG4455_FBgn0028506_notChanged
chr3R	4240717	4244717	CG14642_FBgn0037222_notChanged
chr4	67326	116270	pan_FBgn0085432_notChanged
chr2R	21141545	21147750	Xbp1_FBgn0021872_notChanged
chr2L	1971957	1977413	Der-1_FBgn0267972_notChanged
chr2R	14604302	14608302	CG33469_FBgn0053469_notChanged
chr2R	8899404	8906791	Ggamma1_FBgn0004921_notChanged
chr2L	141091	145091	CG31974_FBgn0051974_notChanged
chr3L	19588524	19592524	CG14100_FBgn0036889_notChanged
chr3R	5562865	5569435	CG12746_FBgn0037341_notChanged
chr3R	14567644	14571644	Cys_FBgn0004629_notChanged
chr3R	20869036	20873700	TotA_FBgn0028396_notChanged
chr3L	1300683	1304683	Rac1_FBgn0010333_notChanged
chrX	17103852	17107852	Arpc3B_FBgn0065032_notChanged
chr3R	9402269	9406269	CG9356_FBgn0037688_notChanged
chr2L	19384205	19388205	fon_FBgn0032773_notChanged
chr3R	18571091	18591459	fray_FBgn0023083_notChanged
chr3R	29716663	29724388	CG15506_FBgn0039686_notChanged
chr3L	4191993	4226003	CG43367_FBgn0263110_notChanged
chr3L	19640816	19644816	Rnf146_FBgn0036897_notChanged
chr3L	13448770	13467539	CG10738_FBgn0036368_notChanged
chr2L	3450466	3455755	CG12795_FBgn0031535_notChanged
chr2L	3617097	3623573	Ugt36A1_FBgn0015663_notChanged
chr2R	20696483	20752442	dpr1_FBgn0040726_notChanged
chr3L	2370199	2374876	CG8993_FBgn0035334_notChanged
chr2L	1162443	1168425	IntS14_FBgn0031314_notChanged
chr3R	11624889	11630452	CG18764_FBgn0042205_notChanged
chr3R	18675539	18679539	dind_FBgn0286828_notChanged
chr2L	1879480	1883480	CG31663_FBgn0051663_notChanged
chr3L	21442819	21446819	Alp1_FBgn0283479_notChanged
chrX	15699259	15703259	CG9240_FBgn0030669_notChanged
chr3R	20760369	20764369	CG31195_FBgn0051195_notChanged
chr3R	6403895	6407895	Dmtn_FBgn0037443_notChanged
chr3R	24186896	24190896	CG5515_FBgn0039163_notChanged
chr3R	25054177	25058177	CG31111_FBgn0051111_notChanged
chrX	7899331	7903331	RpS6_FBgn0261592_notChanged
chr2R	13444309	13448309	CG30062_FBgn0050062_notChanged
chr2L	20448225	20458978	CG31687_FBgn0051687_notChanged
chr2L	4845295	4849295	mxt_FBgn0031637_notChanged
chrX	2170526	2175432	ND-B14.5A_FBgn0025839_notChanged
chr2L	6721359	6725359	homer_FBgn0025777_notChanged
chr2R	21499732	21503732	TAF1C-like_FBgn0034631_notChanged
chr2R	16587184	16591184	CG8311_FBgn0034141_notChanged
chr2R	10031304	10036698	CG12129_FBgn0033475_notChanged
chr3R	10411301	10416242	Rrp46_FBgn0037815_notChanged
chr3R	25214297	25220708	CG31106_FBgn0051106_notChanged
chr2R	13483391	13487391	cbc_FBgn0033842_notChanged
chr2R	20300195	20304995	lncRNA:CR44640_FBgn0265851_notChanged
chr3L	5763846	5769084	Txl_FBgn0035631_notChanged
chr3R	9589309	9627073	CG8312_FBgn0037720_notChanged
chr3R	15961867	15965867	CG4287_FBgn0038388_notChanged
chr2R	11273286	11277286	TpnC47D_FBgn0010423_notChanged
chr2R	24781555	24787542	CG3589_FBgn0035065_notChanged
chr2L	12693033	12700917	PICK1_FBgn0032447_notChanged
chr3R	8262970	8269924	Mcm2_FBgn0014861_notChanged
chr3R	26723216	26727216	CG6420_FBgn0039451_notChanged
chr2L	4385356	4389356	Psf2_FBgn0261976_notChanged
chrX	2147647	2151647	bcn92_FBgn0013432_notChanged
chr3R	28810102	28819354	CG1646_FBgn0039600_notChanged
chr3R	16653662	16657662	modSP_FBgn0051217_notChanged
chr3R	22365373	22369373	CG5380_FBgn0038951_notChanged
chr2L	19790104	19794782	CG10466_FBgn0032822_notChanged
chr3R	10675251	10679251	CG6465_FBgn0037818_notChanged
chrX	15333971	15337971	asRNA:CR44998_FBgn0266349_notChanged
chr2R	11364710	11372287	CG13204_FBgn0033627_notChanged
chr3R	13028913	13033598	l(3)87Df_FBgn0002354_notChanged
chr2R	12631589	12636172	spt4_FBgn0028683_notChanged
chr2R	18165140	18169140	Nup75_FBgn0034310_notChanged
chr3L	13009685	13013685	Cul6_FBgn0036332_notChanged
chr3R	4610870	4635304	5-HT2A_FBgn0087012_notChanged
chr3R	9584942	9591581	P58IPK_FBgn0037718_notChanged
chr2R	6871149	6882088	asRNA:CR44169_FBgn0265058_notChanged
chr2L	20925860	20929860	CG9272_FBgn0032907_notChanged
chrX	20925050	20929050	shakB_FBgn0085387_notChanged
chr3R	12476267	12480267	lncRNA:alphagamma-element:CR32865_FBgn0052865_notChanged
chr2L	22948476	22952476	CR40005_FBgn0058005_notChanged
chr2L	19125260	19131326	l(2)37Cd_FBgn0086445_notChanged
chr2L	6098377	6126653	stai_FBgn0266521_notChanged
chrX	13127018	13136839	MFS10_FBgn0030452_notChanged
chr2L	10337457	10343503	SamDC_FBgn0019932_notChanged
chr3R	17077945	17081945	Keap1_FBgn0038475_notChanged
chrX	9069408	9073408	CG10970_FBgn0030078_notChanged
chr3L	23984410	23988410	CG40470_FBgn0058470_notChanged
chr2R	6074367	6078367	l(2)k09848_FBgn0284246_notChanged
chr3L	18680184	18684860	CG32202_FBgn0052202_notChanged
chr3L	4182663	4186663	Teh3_FBgn0040697_notChanged
chrX	19619245	19623245	CG14221_FBgn0031042_notChanged
chrX	16264537	16268537	CG12507_FBgn0030729_notChanged
chr2L	18453717	18475132	lncRNA:let7C_FBgn0263049_notChanged
chrX	5670401	5675547	RpL35_FBgn0029785_notChanged
chr2R	13233980	13239055	CG4676_FBgn0033815_notChanged
chrX	16653359	16670712	r_FBgn0003189_notChanged
chr2L	1609157	1613157	CG31935_FBgn0051935_notChanged
chr2R	9107718	9111718	Pgm2a_FBgn0033377_notChanged
chr3R	6343911	6347911	SmD2_FBgn0261789_notChanged
chr3R	5777315	5783308	jagn_FBgn0037374_notChanged
chr3R	17135893	17140865	CG5255_FBgn0038485_notChanged
chr3L	5559598	5563598	sinu_FBgn0010894_notChanged
chr3L	12489840	12495605	asRNA:CR45682_FBgn0267242_notChanged
chr3R	29734965	29740070	CIA30_FBgn0039689_notChanged
chr3L	15095914	15115003	CTPsyn_FBgn0266452_notChanged
chrX	19563764	19567764	Grip84_FBgn0026430_notChanged
chr3R	8057284	8089049	mAChR-B_FBgn0037546_notChanged
chr3L	4506433	4510433	NT1_FBgn0261526_notChanged
chrX	7906931	7913885	spidey_FBgn0029975_notChanged
chr3R	29037156	29051148	Pkc98E_FBgn0003093_notChanged
chr3R	15906398	15912367	EndoU_FBgn0038381_notChanged
chr2L	11121567	11125567	Csl4_FBgn0032346_notChanged
chrX	1476552	1483420	rush_FBgn0025381_notChanged
chr3L	9509531	9513531	RpS9_FBgn0010408_notChanged
chr2R	12921904	12926664	CG13319_FBgn0033781_notChanged
chrX	17144215	17148215	snoRNA:Psi28S-1135d_FBgn0083009_notChanged
chr3L	16346074	16350782	mRpS34_FBgn0285951_notChanged
chr3R	26634688	26639557	TwdlS_FBgn0039443_notChanged
chr3R	15240687	15248614	Hsc70-4_FBgn0266599_notChanged
chrX	13126794	13130794	CG32638_FBgn0052638_notChanged
chrX	20328372	20332372	CG1504_FBgn0031100_notChanged
chr2R	9146689	9153892	CG30345_FBgn0050345_notChanged
chr3R	27926174	27930174	nenya_FBgn0051053_notChanged
chr2R	10427708	10438581	RanBPM_FBgn0262114_notChanged
chr2R	7954150	7960254	CG2906_FBgn0033240_notChanged
chr3R	31707275	31711788	lncRNA:CR34046_FBgn0054046_notChanged
chr3R	4944078	4949278	lncRNA:CR45188_FBgn0266698_notChanged
chr2L	6954950	6958950	CG13775_FBgn0031874_notChanged
chr3R	7808014	7812014	CG2993_FBgn0037521_notChanged
chr2R	23355565	23359565	CG3500_FBgn0034849_notChanged
chr3L	2778899	2784105	mRpS35_FBgn0035374_notChanged
chrX	16719183	16728948	CG32572_FBgn0052572_notChanged
chr2L	4451038	4455038	CG15439_FBgn0031606_notChanged
chr3R	23667659	23671659	CG31145_FBgn0051145_notChanged
chr2L	6125775	6129775	WDR79_FBgn0031782_notChanged
chrX	8100095	8104095	CG2258_FBgn0029997_notChanged
chrX	9194414	9198414	CG12118_FBgn0030101_notChanged
chr2L	22754349	22758349	CG40006_FBgn0058006_notChanged
chrX	17142574	17146574	snoRNA:Psi28S-1192a_FBgn0083001_notChanged
chr3L	1248696	1253778	CG9129_FBgn0035196_notChanged
chr2L	4457638	4461638	mRpL27_FBgn0053002_notChanged
chr2L	22017208	22022254	lncRNA:CR33987_FBgn0053987_notChanged
chr2L	2005193	2009193	CG15353_FBgn0040718_notChanged
chrX	13336318	13343009	CG15747_FBgn0030474_notChanged
chr2R	24058378	24063860	RpL12_FBgn0034968_notChanged
chrX	2622575	2626575	brv3_FBgn0040333_notChanged
chr3R	10786226	10790226	Art1_FBgn0037834_notChanged
chr3R	24751849	24762513	asp_FBgn0000140_notChanged
chr2R	9093273	9099312	Uhg4_FBgn0083124_notChanged
chr3R	21099718	21103718	CG7044_FBgn0038854_notChanged
chr3R	30013284	30017284	CG7920_FBgn0039737_notChanged
chr3R	31578951	31590244	rod_FBgn0003268_notChanged
chr3R	24785421	24789421	CG5805_FBgn0039223_notChanged
chr3R	7363850	7368262	Mst84Da_FBgn0004172_notChanged
chr3R	6455088	6460822	Zif_FBgn0037446_notChanged
chr3L	8521501	8525501	GstO2_FBgn0035906_notChanged
chr2L	3037812	3041812	cnir_FBgn0243513_notChanged
chr2L	20417932	20422065	snoRNA:Psi18S-525g_FBgn0083032_notChanged
chr2R	8722905	8727065	snoRNA:gcl-a_FBgn0263463_notChanged
chrX	6659647	6670258	Ctr1A_FBgn0062413_notChanged
chr3L	19815967	19819967	Fibp_FBgn0036911_notChanged
chr2R	22922742	22926742	Nup214_FBgn0010660_notChanged
chrX	17858800	17862800	Arp8_FBgn0030877_notChanged
chr3R	24874654	24878654	CG3744_FBgn0039240_notChanged
chrX	20522928	20526928	Tak1_FBgn0026323_notChanged
chrX	2267996	2272507	lncRNA:CR45480_FBgn0267036_notChanged
chr2L	281269	285269	CG11601_FBgn0031244_notChanged
chr3R	17669271	17675828	Mps1_FBgn0000063_notChanged
chrX	8712924	8716924	CG2004_FBgn0030060_notChanged
chr3L	20437600	20441921	lncRNA:CR45176_FBgn0266686_notChanged
chrX	15114542	15118542	Cyp4s3_FBgn0030615_notChanged
chr2R	23863414	23868654	CG5569_FBgn0034919_notChanged
chr2L	21260956	21284790	CG8671_FBgn0032938_notChanged
chr2R	12136695	12141324	CG18343_FBgn0033683_notChanged
chr2L	13788959	13795264	CG16863_FBgn0028931_notChanged
chr3R	15273241	15277241	Cp190_FBgn0000283_notChanged
chr2R	22996884	23000884	CG9896_FBgn0034808_notChanged
chr2R	23679623	23684952	St1_FBgn0034887_notChanged
chrX	252876	257524	CG42376_FBgn0259722_notChanged
chr3R	18272446	18276446	Vps39_FBgn0038593_notChanged
chr3R	8799176	8803176	Pif1A_FBgn0261015_notChanged
chr3L	16040395	16044968	asRNA:CR45889_FBgn0267549_notChanged
chr2L	13201295	13205295	CG16972_FBgn0032481_notChanged
chrX	7096053	7100053	Sxl_FBgn0264270_notChanged
chr3L	15956843	15962609	CG17032_FBgn0036547_notChanged
chr3L	16851751	16860712	sina_FBgn0003410_notChanged
chr2L	20059370	20063370	barr_FBgn0014127_notChanged
chr3R	4308947	4312947	Vps24_FBgn0037231_notChanged
chr3L	1600674	1604674	CG12104_FBgn0035238_notChanged
chrX	5309888	5313888	TrxT_FBgn0029752_notChanged
chr3R	4388366	4394111	CG14646_FBgn0037241_notChanged
chrX	19245250	19249250	CG7992_FBgn0031004_notChanged
chrX	7932898	7937792	RpS14b_FBgn0004404_notChanged
chr3L	11235620	11239620	lncRNA:CR44718_FBgn0265929_notChanged
chr3L	1500843	1525380	Psa_FBgn0261243_notChanged
chr2L	18972710	18980187	CG10431_FBgn0032730_notChanged
chr3R	6820500	6824798	7SLRNA:CR32864_FBgn0000003_notChanged
chr3L	150589	154589	Dic61B_FBgn0263988_notChanged
chr3L	1202795	1206795	CG9119_FBgn0035189_notChanged
chr2L	558310	562310	rempA_FBgn0260933_notChanged
chr2R	8722258	8730999	gcl_FBgn0005695_notChanged
chrX	17089854	17106562	CG4991_FBgn0030817_notChanged
chr3L	11091193	11095193	JIL-1_FBgn0020412_notChanged
chr3L	579337	584810	Ppm1_FBgn0035143_notChanged
chrX	9158052	9162052	CG9034_FBgn0040931_notChanged
chr4	928715	932715	eIF4G1_FBgn0023213_notChanged
chr2L	3352829	3356829	E23_FBgn0020445_notChanged
chr2L	271836	276766	CG11555_FBgn0086856_notChanged
chr3L	8298064	8304341	CG13671_FBgn0035867_notChanged
chr2L	3517651	3521651	CG3213_FBgn0031545_notChanged
chrX	1888256	1893482	mRpL16_FBgn0023519_notChanged
chr2L	13907333	13913719	Ance-2_FBgn0032535_notChanged
chr2L	17408406	17412406	Rpb11_FBgn0032634_notChanged
chr2R	21310399	21321569	CG9485_FBgn0034618_notChanged
chr3L	19253340	19259111	rept_FBgn0040075_notChanged
chr2R	12163812	12167812	CG34232_FBgn0085261_notChanged
chr2R	23863398	23867398	Cpes_FBgn0025335_notChanged
chrX	8119147	8123147	CG2260_FBgn0030000_notChanged
chr3R	4264770	4270316	CG1092_FBgn0037228_notChanged
chr3R	16184999	16199584	sra_FBgn0086370_notChanged
chr3L	17643036	17647036	Pep_FBgn0004401_notChanged
chr2L	6674635	6678635	cort_FBgn0000351_notChanged
chr3R	14565429	14569429	CG31313_FBgn0051313_notChanged
chr2L	2176754	2180754	aop_FBgn0000097_notChanged
chr2R	11440505	11453604	qvr_FBgn0260499_notChanged
chr2R	11891123	11895195	snoRNA:Me28S-A1322_FBgn0015543_notChanged
chr2L	16675185	16681691	her_FBgn0001185_notChanged
chr3R	24660491	24713595	slo_FBgn0003429_notChanged
chr2R	22686987	22690987	Ppa_FBgn0020257_notChanged
chr3R	9408282	9412282	betaTub85D_FBgn0003889_notChanged
chr3R	19246136	19250136	CG5217_FBgn0038694_notChanged
chr3L	19926508	19930508	CG8004_FBgn0036920_notChanged
chr2L	13595186	13599186	CG9254_FBgn0028513_notChanged
chrX	7409906	7413906	CG42246_FBgn0259098_notChanged
chrX	8176549	8242474	sdt_FBgn0261873_notChanged
chr2L	14107447	14111447	CG15293_FBgn0028526_notChanged
chr3L	23336100	23340100	alpha-Cat_FBgn0010215_notChanged
chr2L	10455241	10459241	LManI_FBgn0032253_notChanged
chrX	15554045	15558045	CG42300_FBgn0259196_notChanged
chr3L	22848111	22856434	asRNA:CR43426_FBgn0263345_notChanged
chr3R	22365536	22374746	PyK_FBgn0267385_notChanged
chr3R	9741517	9746662	CG31415_FBgn0051415_notChanged
chr2R	7055548	7059548	Tsp42Ep_FBgn0033137_notChanged
chr3L	15161628	15165628	CG7011_FBgn0036489_notChanged
chr3R	14030371	14037041	CG3061_FBgn0038195_notChanged
chr3R	23756339	23761606	PTPMT1_FBgn0039111_notChanged
chr2R	16148123	16171519	lbk_FBgn0034083_notChanged
chr3L	11996138	12000138	Grip163_FBgn0026432_notChanged
chr3L	10877037	10881037	CG6418_FBgn0036104_notChanged
chr3L	4468001	4473012	CG32249_FBgn0052249_notChanged
chrX	9199820	9203820	su(r)_FBgn0086450_notChanged
chr3R	27961415	27968958	CG4849_FBgn0039566_notChanged
chrX	20146124	20157514	aspr_FBgn0031089_notChanged
chr2L	16886490	16919052	tweek_FBgn0261671_notChanged
chr2R	24758664	24764605	CG3880_FBgn0035057_notChanged
chr3R	26017309	26021309	lncRNA:CR43643_FBgn0263652_notChanged
chr3L	2255423	2259423	CG1275_FBgn0035321_notChanged
chr2R	18610730	18614730	CG42697_FBgn0261587_notChanged
chr2L	5068957	5074055	RpL37A_FBgn0261608_notChanged
chr3L	8394000	8404295	CG7120_FBgn0035888_notChanged
chr2L	20073458	20077458	pr_FBgn0003141_notChanged
chr2L	9162235	9167426	CG13108_FBgn0032100_notChanged
chr2L	9493474	9522696	CG33298_FBgn0032120_notChanged
chr2L	10268051	10273465	Mulk_FBgn0260750_notChanged
chrX	23011495	23018586	Coa7_FBgn0039965_notChanged
chr3R	15369957	15376237	Ccm3_FBgn0038331_notChanged
chr3R	9757622	9763208	Mpi_FBgn0286506_notChanged
chr3L	12182984	12189860	CG6910_FBgn0036262_notChanged
chr3R	7784119	7788119	CG18745_FBgn0042102_notChanged
